contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
Macmini2_rcorrtest_DN18_c0_g2_i1,380,0.657895,-0.024,0.092308,77,1.873719,126,0.081055,6,0.0,0.915789,0.921905,0.01,0.957201,380,15.9893,7465.65,71.66
Macmini2_rcorrtest_DN18_c0_g3_i1,380,0.657895,-0.024,0.092308,78,1.898053,126,0.082031,1,0,0.265789,0.971429,0.01,0.997424,380,0.0,0.0,0.0
Macmini2_rcorrtest_DN93_c0_g1_i1,423,0.468085,0.181818,0.022222,45,2.008547,51,0.093018,0,1.0,1.0,0.951648,0.943233,0.991157,423,7.00094,2936.55,28.19
Macmini2_rcorrtest_DN11_c0_g1_i1,585,0.564103,-0.090909,-0.003922,89,1.928333,170,0.123291,0,0.714286,1.0,0.979894,0.65202,0.931558,585,13.9919,4243.67,40.73
Macmini2_rcorrtest_DN52_c0_g1_i1,278,0.589928,0.04878,-0.035088,32,1.326178,92,0.063477,0,0.75,1.0,0.991837,0.73519,0.988321,278,4.00482,2555.99,24.53
Macmini2_rcorrtest_DN45_c0_g1_i1,273,0.684982,0.122995,0.116279,76,2.409756,91,0.057129,0,0.75,1.0,0.992857,0.585451,0.786217,273,4.00482,2602.8,24.98
Macmini2_rcorrtest_DN49_c0_g1_i1,277,0.574007,-0.006289,0.118644,40,1.753165,73,0.064209,0,1.0,1.0,1,0.992673,0.992673,277,2.36522,1515.0,14.54
Macmini2_rcorrtest_DN13_c0_g1_i1,306,0.522876,0.1375,0.013699,44,2.14429,67,0.065186,0,1.0,1.0,0.9875,0.792103,0.80213,306,7.99965,4638.43,44.52
Macmini2_rcorrtest_DN94_c0_g1_i1,365,0.572603,0.062201,-0.025641,51,1.711252,121,0.082031,0,0.8,0.906849,0.987302,0.703551,0.982246,365,5.25048,2552.27,24.5
Macmini2_rcorrtest_DN0_c0_g1_i1,208,0.600962,-0.184,0.277108,27,1.488076,69,0.047119,0,0.75,1.0,0.958095,0.601382,0.836913,208,8.75141,7465.1,71.65
Macmini2_rcorrtest_DN33_c0_g1_i1,506,0.604743,0.058824,0.18,88,1.908779,168,0.107666,0,1.0,1.0,0.991837,0.930691,0.938351,506,7.00094,2454.86,23.56
Macmini2_rcorrtest_DN55_c0_g1_i1,266,0.609023,0.061728,0.173077,47,1.912791,88,0.05957,0,1.0,1.0,1,0.957771,0.957771,266,4.00482,2671.3,25.64
Macmini2_rcorrtest_DN17_c0_g1_i1,367,0.52861,-0.010309,0.052023,47,1.83344,122,0.07373,0,0.916667,1.0,0.922286,0.761675,0.900933,367,12.4907,6038.66,57.96
Macmini2_rcorrtest_DN16_c0_g1_i1,295,0.586441,-0.121387,-0.016393,46,1.840749,97,0.068359,0,0.833333,1.0,0.92619,0.670561,0.868799,295,6.00224,3610.04,34.65
Macmini2_rcorrtest_DN80_c0_g1_i1,287,0.616725,-0.028249,0.236364,58,2.127013,95,0.064697,0,0.833333,1.0,0.966667,0.772184,0.958573,287,6.00224,3710.67,35.62
Macmini2_rcorrtest_DN40_c0_g1_i1,281,0.491103,-0.057971,-0.048951,30,1.776607,93,0.064697,0,1.0,1.0,0.985714,0.968394,0.982429,281,3.41135,2153.98,20.67
Macmini2_rcorrtest_DN86_c0_g1_i1,211,0.488152,0.087379,-0.092593,20,1.603343,70,0.048828,0,1.0,1.0,1,0.992237,0.992237,211,2.0074,1688.0,16.2
Macmini2_rcorrtest_DN78_c0_g1_i1,317,0.51735,0.231707,-0.124183,46,2.291686,64,0.072266,0,1.0,1.0,1,0.986974,0.986974,317,3.00611,1682.55,16.15
Macmini2_rcorrtest_DN31_c0_g1_i1,220,0.572727,-0.079365,-0.191489,30,1.673428,73,0.049072,0,1.0,1.0,1,0.987647,0.987647,220,2.0074,1618.95,15.54
Macmini2_rcorrtest_DN15_c0_g1_i1,338,0.58284,0.096447,0.205674,53,1.863712,112,0.072998,0,0,0.597633,0.985714,0.01,0.997424,338,0.0,0.0,0.0
Macmini2_rcorrtest_DN15_c0_g2_i1,309,0.592233,0.103825,0.15873,51,1.902801,103,0.068115,3,0.0,0.893204,0.975,0.01,0.978923,309,9.99707,5740.31,55.1
Macmini2_rcorrtest_DN64_c0_g1_i1,273,0.443223,-0.355372,-0.105263,25,2.134146,35,0.060303,0,1.0,1.0,0.9875,0.928522,0.940275,273,7.99965,5199.12,49.9
Macmini2_rcorrtest_DN96_c0_g1_i1,233,0.472103,0.272727,0.04065,31,2.579643,77,0.051758,0,0.666667,1.0,0.98,0.590557,0.903914,233,6.00224,4570.65,43.87
Macmini2_rcorrtest_DN53_c0_g1_i1,220,0.490909,0.055556,-0.017857,26,1.967664,73,0.05127,0,1.0,1.0,1,0.98685,0.98685,220,2.0074,1618.95,15.54
Macmini2_rcorrtest_DN42_c0_g1_i1,255,0.54902,0.271429,-0.165217,40,2.247191,76,0.057129,0,1.0,1.0,0.938095,0.6807,0.725619,255,3.00611,2091.64,20.08
Macmini2_rcorrtest_DN6_c0_g1_i1,1067,0.578257,-0.030794,-0.004444,147,1.649618,355,0.101807,0,0.891892,0.75164,0.968209,0.406332,0.626022,1067,36.9622,6146.31,58.99
Macmini2_rcorrtest_DN60_c0_g1_i1,316,0.572785,-0.082873,-0.007407,53,2.059012,105,0.068604,0,1.0,1.0,0.997619,0.923683,0.925888,316,6.00224,3370.13,32.35
Macmini2_rcorrtest_DN3_c0_g1_i1,597,0.661642,-0.032911,0.148515,127,1.945873,198,0.116943,0,1.0,1.0,0.977551,0.928354,0.949673,597,13.0137,3867.67,37.12
Macmini2_rcorrtest_DN3_c0_g2_i1,588,0.658163,-0.074935,0.124378,131,2.068865,195,0.118896,0,0.428571,0.852041,0.846753,0.307044,0.993024,588,8.53152,2574.37,24.71
Macmini2_rcorrtest_DN8_c0_g1_i1,522,0.519157,-0.070111,-0.123506,75,2.142857,87,0.105957,0,0.8,1.0,0.844612,0.584803,0.86549,522,34.8853,11857.5,113.81
Macmini2_rcorrtest_DN1_c0_g1_i1,244,0.491803,0.066667,0.129032,21,1.429688,81,0.056396,0,0.4,1.0,0.991837,0.285317,0.719162,244,5.00353,3638.38,34.92
Macmini2_rcorrtest_DN75_c0_g1_i1,203,0.546798,0.171171,-0.173913,24,1.629431,67,0.045898,0,1.0,1.0,1,0.991986,0.991986,203,2.0074,1754.53,16.84
Macmini2_rcorrtest_DN36_c0_g1_i1,558,0.523297,0.123288,0.052632,68,1.807546,44,0.125977,0,0.857143,1.0,0.991837,0.839637,0.987639,558,7.00094,2226.09,21.37
Macmini2_rcorrtest_DN43_c0_g1_i1,402,0.636816,0.070313,-0.246575,97,2.39183,133,0.08374,0,0.75,1.0,0.985714,0.733263,0.991853,402,4.00482,1767.58,16.97
Macmini2_rcorrtest_DN46_c0_g1_i1,247,0.54251,-0.223881,-0.451327,29,1.679878,82,0.049316,0,0.333333,1.0,0.953247,0.306405,0.964298,247,6.64992,4776.84,45.85
Macmini2_rcorrtest_DN30_c0_g1_i1,326,0.616564,0.044776,-0.12,59,1.908135,108,0.068115,0,1.0,1.0,0.988571,0.948175,0.959137,326,5.00353,2723.2,26.14
Macmini2_rcorrtest_DN48_c0_g1_i1,214,0.588785,0.031746,0.136364,40,2.15889,71,0.047852,0,1.0,1.0,1,0.975993,0.975993,214,2.0074,1664.34,15.97
Macmini2_rcorrtest_DN9_c0_g1_i1,507,0.583826,0.0,-0.118483,97,2.245206,168,0.080566,0,0.875,1.0,0.910714,0.787398,0.988107,507,7.99965,2799.52,26.87
Macmini2_rcorrtest_DN29_c0_g1_i1,262,0.652672,-0.099415,0.230769,56,2.027079,87,0.056885,0,1.0,1.0,0.980952,0.907477,0.925098,262,6.00224,4064.74,39.01
Macmini2_rcorrtest_DN90_c0_g1_i1,261,0.59387,-0.006452,0.132075,52,2.25974,87,0.056641,0,1.0,1.0,0.994286,0.935672,0.941049,261,5.00353,3401.39,32.65
Macmini2_rcorrtest_DN70_c0_g1_i1,507,0.258383,0.587786,-0.303191,9,1.625,92,0.078857,0,0.866667,1.0,0.97619,0.81468,0.962943,507,14.9906,5246.05,50.35
Macmini2_rcorrtest_DN71_c0_g1_i1,261,0.494253,0.162791,0.30303,25,1.611111,86,0.05127,0,0.666667,1.0,0.947619,0.623175,0.986433,261,3.00611,2043.55,19.61
Macmini2_rcorrtest_DN27_c0_g1_i1,363,0.545455,0.171717,0.139394,41,1.564655,121,0.046143,0,0,0.0,1,0.01,0.997424,363,0.0,0.0,0.0
Macmini2_rcorrtest_DN27_c0_g1_i2,227,0.537445,0.163934,0.104762,23,1.441867,75,0.04126,11,0.0,0.92511,0.903061,0.01,0.935124,227,30.8611,24121.7,231.53
Macmini2_rcorrtest_DN27_c0_g1_i3,245,0.538776,0.166667,0.061947,27,1.561983,81,0.051025,2,0.0,0.755102,0.942857,0.01,0.99479,245,0.0,0.0,0.0
Macmini2_rcorrtest_DN27_c0_g1_i4,272,0.558824,0.223684,0.1,32,1.586295,90,0.048584,2,0.0,0.591912,0.885714,0.01,0.995819,272,3.17974,2074.17,19.91
Macmini2_rcorrtest_DN27_c0_g2_i1,335,0.537313,0.122222,0.019355,41,1.721394,111,0.064209,6,0.65,0.949254,0.893878,0.504344,0.914435,335,23.2717,12325.5,118.3
Macmini2_rcorrtest_DN27_c0_g3_i1,255,0.592157,0.178808,0.153846,37,1.709859,85,0.038818,0,0,0.0,1,0.01,0.997424,255,0.0,0.0,0.0
Macmini2_rcorrtest_DN27_c0_g3_i2,254,0.570866,0.172414,0.155963,34,1.693333,84,0.046143,6,0.142857,0.744094,0.885714,0.092534,0.982831,254,7.637,5334.7,51.2
Macmini2_rcorrtest_DN27_c0_g3_i3,244,0.569672,0.208633,0.085714,29,1.531602,81,0.042236,8,0.352941,0.991803,0.885034,0.27919,0.901181,244,38.8479,28248.7,271.14
Macmini2_rcorrtest_DN27_c0_g4_i1,208,0.557692,0.12069,0.173913,29,1.819608,68,0.044922,3,0.25,0.985577,0.78961,0.12547,0.644906,208,16.085,13720.8,131.7
Macmini2_rcorrtest_DN27_c0_g5_i1,408,0.509804,0.211538,0.08,51,2.013937,136,0.078857,0,0.8,0.948529,0.94966,0.676853,0.939259,408,11.5208,5010.05,48.09
Macmini2_rcorrtest_DN37_c0_g1_i1,217,0.400922,0.08046,0.092308,24,2.770213,67,0.049316,0,1.0,1.0,0.971429,0.802507,0.82611,217,3.00611,2457.91,23.59
Macmini2_rcorrtest_DN95_c0_g1_i1,370,0.445946,-0.042424,-0.034146,43,2.341772,56,0.084473,0,0.75,1.0,0.930612,0.672549,0.963594,370,7.99965,3836.11,36.82
Macmini2_rcorrtest_DN85_c0_g1_i1,210,0.580952,0.295082,0.454545,35,2.163674,69,0.045166,0,1.0,1.0,0.978571,0.966483,0.987647,210,2.0074,1696.04,16.28
Macmini2_rcorrtest_DN21_c0_g1_i1,448,0.636161,0.038596,-0.104294,84,1.855987,148,0.09375,0,0,0.0,1,0.01,0.997424,448,0.0,0.0,0.0
Macmini2_rcorrtest_DN21_c0_g2_i1,992,0.642137,0.092622,-0.143662,192,1.893807,330,0.176514,4,0.870968,0.96875,0.94632,0.767814,0.961622,992,38.9596,6968.26,66.88
Macmini2_rcorrtest_DN14_c0_g1_i1,601,0.549085,0.127273,0.077491,100,2.243877,182,0.126465,0,0.866667,1.0,0.982266,0.8141,0.956305,601,14.9906,4425.54,42.48
Macmini2_rcorrtest_DN54_c0_g1_i1,209,0.660287,0.072464,0.211268,43,1.897593,69,0.047607,0,1.0,1.0,0.978571,0.961377,0.982429,209,2.0074,1704.16,16.36
Macmini2_rcorrtest_DN97_c0_g1_i1,478,0.575314,0.105455,0.172414,81,2.070924,112,0.104492,0,0.666667,1.0,0.929252,0.552088,0.891182,478,11.9945,4452.2,42.73
Macmini2_rcorrtest_DN91_c0_g1_i1,223,0.439462,-0.183673,0.584,24,2.306897,73,0.047852,0,0.5,1.0,0.978571,0.485821,0.992919,223,2.0074,1597.17,15.33
Macmini2_rcorrtest_DN44_c0_g1_i1,224,0.642857,0.236111,-0.225,52,2.379571,74,0.046875,0,1.0,1.0,0.992857,0.985195,0.992283,224,2.0074,1590.04,15.26
Macmini2_rcorrtest_DN5_c0_g1_i1,239,0.464435,-0.189189,-0.109375,35,2.816498,79,0.051514,0,1.0,1.0,0.973469,0.8878,0.911996,239,7.00094,5197.33,49.89
Macmini2_rcorrtest_DN38_c0_g1_i1,217,0.488479,-0.320755,-0.117117,17,1.463889,72,0.044434,0,1.0,1.0,0.992857,0.98279,0.989861,217,2.0074,1641.33,15.75
Macmini2_rcorrtest_DN20_c0_g1_i1,573,0.445026,0.035294,-0.245283,54,1.905765,78,0.112549,2,0.84375,0.986038,0.912925,0.693286,0.912787,573,31.8877,9873.93,94.77
Macmini2_rcorrtest_DN24_c0_g1_i1,525,0.544762,0.076923,-0.020921,77,1.988636,129,0.114746,0,0.811321,1.0,0.931373,0.653177,0.8644,525,52.9415,17892.0,171.73
Macmini2_rcorrtest_DN87_c0_g1_i1,216,0.611111,0.090909,0.142857,29,1.45,71,0.050293,0,0.25,1.0,0.947619,0.235452,0.993868,216,4.00482,3289.66,31.58
Macmini2_rcorrtest_DN99_c0_g1_i1,810,0.492593,0.012531,-0.192214,105,2.137257,270,0.163574,0,0.884615,1.0,0.974725,0.779205,0.903681,810,25.9764,5690.04,54.61
Macmini2_rcorrtest_DN61_c0_g1_i1,384,0.533854,-0.131707,0.083799,43,1.59938,127,0.087402,0,1.0,1.0,0.942857,0.914367,0.969783,384,6.00224,2773.34,26.62
Macmini2_rcorrtest_DN58_c0_g1_i1,214,0.686916,-0.183673,0.164179,54,2.213793,71,0.042969,0,1.0,1.0,0.995238,0.858698,0.862807,214,3.00611,2492.37,23.92
Macmini2_rcorrtest_DN67_c0_g1_i1,253,0.58498,0.094595,0.028571,47,2.191082,39,0.054443,0,1.0,1.0,0.990476,0.953378,0.962545,253,6.00224,4209.34,40.4
Macmini2_rcorrtest_DN19_c0_g1_i1,930,0.639785,-0.119328,0.086567,179,1.908053,309,0.175049,0,0.90625,1.0,0.942389,0.804653,0.942173,930,31.9686,6099.05,58.54
Macmini2_rcorrtest_DN88_c0_g1_i1,241,0.547718,0.030303,-0.229358,33,1.827436,80,0.052979,0,1.0,1.0,1,0.969859,0.969859,241,4.00482,2948.4,28.3
Macmini2_rcorrtest_DN63_c0_g1_i1,210,0.42381,0.235955,0.322314,21,2.358289,34,0.04834,0,0.666667,1.0,0.988571,0.624958,0.948275,210,3.00611,2539.84,24.38
Macmini2_rcorrtest_DN7_c0_g1_i1,818,0.284841,0.450644,-0.268376,20,1.512574,144,0.130615,0,0.972973,1.0,0.989961,0.681884,0.707932,818,36.9622,8017.25,76.95
Macmini2_rcorrtest_DN56_c0_g1_i1,239,0.67364,-0.031056,0.0,63,2.325765,79,0.051758,0,1.0,1.0,1,0.96913,0.96913,239,3.00611,2231.66,21.42
Macmini2_rcorrtest_DN269_c0_g1_i1,227,0.54185,-0.138211,0.019231,19,1.162534,75,0.049561,0,1.0,1.0,1,0.986619,0.986619,227,2.0074,1569.03,15.06
Macmini2_rcorrtest_DN219_c0_g1_i1,317,0.416404,-0.075758,-0.135135,31,2.268991,46,0.071533,0,0.5,1.0,0.990476,0.48605,0.981447,317,6.00224,3359.5,32.25
Macmini2_rcorrtest_DN214_c0_g1_i1,254,0.547244,0.05036,0.286957,33,1.739726,84,0.056641,0,1.0,1.0,0.965714,0.914381,0.946844,254,5.00353,3495.13,33.55
Macmini2_rcorrtest_DN218_c0_g1_i1,214,0.565421,-0.090909,0.139785,23,1.355923,71,0.047119,0,1.0,1.0,0.992857,0.982386,0.989454,214,2.0074,1664.34,15.97
Macmini2_rcorrtest_DN236_c0_g1_i1,235,0.468085,0.4,0.152,17,1.572216,54,0.054199,0,0.333333,1.0,0.902857,0.228608,0.759615,235,3.00611,2269.65,21.78
Macmini2_rcorrtest_DN226_c0_g1_i1,270,0.492593,-0.142857,-0.138686,28,1.745152,89,0.059814,0,0.8,1.0,0.901587,0.594031,0.823591,270,5.00353,3288.01,31.56
Macmini2_rcorrtest_DN249_c0_g1_i1,244,0.454918,-0.153153,-0.067669,25,2.027926,43,0.053955,0,1.0,1.0,0.991429,0.82391,0.831033,244,5.00353,3638.38,34.92
Macmini2_rcorrtest_DN271_c0_g1_i1,239,0.527197,-0.190476,-0.132743,26,1.624575,65,0.05249,0,0.666667,1.0,1,0.649513,0.97427,239,3.00611,2231.66,21.42
Macmini2_rcorrtest_DN227_c0_g1_i1,244,0.569672,0.179856,0.104762,48,2.505777,81,0.053711,0,0.833333,1.0,0.893506,0.695549,0.934139,244,6.00224,4364.6,41.89
Macmini2_rcorrtest_DN206_c0_g1_i1,476,0.611345,0.030928,0.156757,97,2.183073,158,0.106934,0,1.0,1.0,0.991429,0.98085,0.98933,476,5.00353,1865.05,17.9
Macmini2_rcorrtest_DN220_c0_g1_i1,298,0.607383,-0.027624,0.230769,54,1.966276,99,0.066406,0,1.0,1.0,0.978571,0.950963,0.971787,298,4.00482,2384.45,22.89
Macmini2_rcorrtest_DN216_c0_g1_i1,204,0.607843,-0.080645,0.075,36,1.923016,68,0.046143,0,1.0,1.0,1,0.969499,0.969499,204,2.0074,1745.93,16.76
Macmini2_rcorrtest_DN251_c0_g1_i1,365,0.50137,0.180328,-0.032967,43,1.937654,121,0.080566,0,1.0,1.0,0.990909,0.903401,0.911689,365,10.9958,5345.08,51.3
Macmini2_rcorrtest_DN230_c0_g1_i1,303,0.726073,-0.009091,-0.012048,86,2.153732,100,0.061523,0,1.0,1.0,0.982143,0.962787,0.980292,303,4.00482,2345.1,22.51
Macmini2_rcorrtest_DN223_c0_g1_i1,210,0.528571,-0.009009,0.090909,32,2.181818,58,0.042969,0,0.333333,1.0,0.982857,0.320523,0.978342,210,3.00611,2539.84,24.38
Macmini2_rcorrtest_DN248_c0_g1_i1,262,0.618321,-0.197531,0.18,47,1.953053,87,0.060059,0,1.0,1.0,1,0.970936,0.970936,262,3.00611,2035.75,19.54
Macmini2_rcorrtest_DN267_c0_g1_i1,223,0.547085,-0.180328,-0.049505,38,2.353889,43,0.052246,0,1.0,1.0,1,0.986599,0.986599,223,2.0074,1597.17,15.33
Macmini2_rcorrtest_DN241_c0_g1_i1,294,0.469388,0.057971,0.128205,37,2.292518,97,0.066406,0,1.0,1.0,0.983929,0.657318,0.668054,294,7.99965,4827.75,46.34
Macmini2_rcorrtest_DN228_c0_g1_i1,206,0.470874,0.195876,0.211009,29,2.641026,68,0.04541,0,0.5,1.0,0.95,0.445922,0.938783,206,2.0074,1728.97,16.6
Macmini2_rcorrtest_DN209_c0_g1_i1,205,0.702439,0.208333,-0.213115,48,1.984271,68,0.043945,0,1.0,1.0,0.992857,0.967767,0.974729,205,2.0074,1737.41,16.68
Macmini2_rcorrtest_DN215_c0_g1_i1,586,0.624573,0.010929,-0.3,105,1.837539,194,0.112061,0,0.9375,1.0,0.956682,0.830068,0.925497,586,15.9893,4841.21,46.47
Macmini2_rcorrtest_DN243_c0_g1_i1,217,0.552995,-0.15,-0.42268,37,2.281614,72,0.046387,0,1.0,1.0,1,0.990995,0.990995,217,2.0074,1641.33,15.75
Macmini2_rcorrtest_DN252_c0_g1_i1,311,0.588424,-0.103825,-0.140625,46,1.727361,103,0.068115,0,1.0,1.0,1,0.957933,0.957933,311,6.00224,3424.32,32.87
Macmini2_rcorrtest_DN208_c0_g1_i1,246,0.577236,0.056338,0.346154,42,2.056119,81,0.056152,0,1.0,1.0,0.985714,0.96424,0.978215,246,3.00611,2168.16,20.81
Macmini2_rcorrtest_DN225_c0_g1_i1,227,0.718062,-0.042945,0.46875,78,2.670588,75,0.042969,0,1.0,1.0,1,0.984548,0.984548,227,2.0074,1569.03,15.06
Macmini2_rcorrtest_DN229_c0_g1_i1,268,0.541045,-0.006897,0.186992,39,1.988584,89,0.056885,0,0.75,1.0,0.964286,0.71497,0.9886,268,4.00482,2651.36,25.45
Macmini2_rcorrtest_DN253_c0_g1_i1,275,0.545455,0.173333,0.344,40,2.016129,91,0.057129,0,0.666667,1.0,0.928571,0.577245,0.932473,275,6.00224,3872.59,37.17
Macmini2_rcorrtest_DN261_c0_g1_i1,232,0.211207,0.673469,-0.289617,2,1.414634,35,0.040039,0,0.857143,1.0,0.98022,0.780791,0.929304,232,7.00094,5354.14,51.39
Macmini2_rcorrtest_DN254_c0_g1_i1,515,0.607767,-0.13738,-0.475248,129,2.764669,171,0.036133,0,0.666667,0.776699,0.802597,0.387379,0.93213,515,6.00224,2067.89,19.85
Macmini2_rcorrtest_DN259_c0_g1_i1,292,0.59589,0.034483,0.084746,56,2.162963,97,0.0625,0,0.75,1.0,0.865306,0.581088,0.895387,292,4.00482,2433.44,23.36
Macmini2_rcorrtest_DN210_c0_g1_i1,338,0.310651,0.371429,-0.253219,11,1.564815,112,0.064453,0,0.857143,1.0,0.945055,0.778988,0.961657,338,7.00094,3675.03,35.27
Macmini2_rcorrtest_DN244_c0_g1_i1,270,0.503704,-0.161765,-0.238806,42,2.518321,89,0.061035,0,1.0,1.0,1,0.937293,0.937293,270,3.00611,1975.43,18.96
Macmini2_rcorrtest_DN213_c0_g1_i1,389,0.62982,0.036735,0.013889,81,2.102562,129,0.084473,0,1.0,1.0,0.988571,0.943759,0.95467,389,5.00353,2282.17,21.9
Macmini2_rcorrtest_DN233_c0_g1_i1,204,0.446078,0.164835,-0.044248,22,2.228401,43,0.047363,0,1.0,1.0,1,0.993146,0.993146,204,2.0074,1745.93,16.76
Macmini2_rcorrtest_DN264_c0_g1_i1,209,0.54067,0.00885,-0.229167,25,1.636905,44,0.044434,0,0.8,1.0,0.907937,0.672991,0.926538,209,5.00353,4247.67,40.77
Macmini2_rcorrtest_DN234_c0_g1_i1,219,0.607306,0.037594,-0.302326,46,2.28125,72,0.04834,0,1.0,1.0,1,0.98685,0.98685,219,2.0074,1626.34,15.61
Macmini2_rcorrtest_DN205_c0_g1_i1,275,0.527273,0.089655,0.215385,41,2.162447,59,0.058838,0,1.0,1.0,0.98,0.867593,0.885299,275,5.00353,3228.23,30.99
Macmini2_rcorrtest_DN222_c0_g1_i1,222,0.427928,-0.052632,-0.228346,22,2.170667,46,0.049316,0,1.0,1.0,1,0.987372,0.987372,222,2.0074,1604.36,15.4
Macmini2_rcorrtest_DN262_c0_g1_i1,251,0.593625,-0.020134,0.196078,54,2.443043,83,0.057129,0,0.6,1.0,0.578571,0.115027,0.331355,251,6.837,4832.96,46.39
Macmini2_rcorrtest_DN221_c0_g1_i1,312,0.471154,-0.170068,-0.042424,28,1.665269,39,0.065674,0,1.0,1.0,0.983333,0.948648,0.964727,312,6.00224,3413.34,32.76
Macmini2_rcorrtest_DN240_c0_g1_i1,269,0.468401,0.253968,0.076923,27,1.9561,54,0.060547,0,1.0,1.0,1,0.99204,0.99204,269,3.00611,1982.78,19.03
Macmini2_rcorrtest_DN257_c0_g1_i1,433,0.528868,0.170306,0.176471,59,2.006834,125,0.091797,0,0.888889,1.0,0.978151,0.826592,0.950687,433,8.99836,3687.2,35.39
Macmini2_rcorrtest_DN270_c0_g1_i1,208,0.639423,-0.142857,-0.28,54,2.592798,68,0.047119,0,1.0,1.0,1,0.991066,0.991066,208,2.0074,1712.35,16.44
Macmini2_rcorrtest_DN238_c0_g1_i1,278,0.604317,0.047619,-0.2,51,2.01392,92,0.062256,0,0.833333,1.0,0.981818,0.779342,0.952529,278,6.00224,3830.8,36.77
Macmini2_rcorrtest_DN224_c0_g1_i1,227,0.524229,0.02521,-0.055556,35,2.245619,75,0.05127,0,1.0,1.0,1,0.956699,0.956699,227,3.00611,2349.64,22.55
Macmini2_rcorrtest_DN258_c0_g1_i1,297,0.451178,0.313433,0.067485,17,1.247283,49,0.062256,0,1.0,0.956229,0.872527,0.796242,0.954343,297,7.00094,4182.36,40.14
Macmini2_rcorrtest_DN266_c0_g1_i1,281,0.654804,-0.01087,-0.072165,66,2.191421,93,0.062988,0,1.0,1.0,0.814286,0.791848,0.972445,281,3.00611,1898.1,18.22
Macmini2_rcorrtest_DN231_c0_g1_i1,264,0.568182,-0.093333,-0.192982,38,1.799139,87,0.05835,0,1.0,1.0,0.989286,0.957931,0.968305,264,4.00482,2691.54,25.83
Macmini2_rcorrtest_DN202_c0_g1_i1,295,0.518644,0.058824,0.014085,41,2.073903,37,0.068115,0,1.0,1.0,0.992857,0.974967,0.981981,295,4.00482,2408.7,23.12
Macmini2_rcorrtest_DN217_c0_g1_i1,296,0.304054,0.377778,-0.252427,9,1.534562,54,0.061035,0,0.636364,1.0,0.98,0.58303,0.934887,296,10.9958,6591.06,63.26
Macmini2_rcorrtest_DN207_c0_g1_i1,236,0.419492,-0.010101,0.065693,24,2.311837,63,0.054199,0,1.0,1.0,0.994286,0.884475,0.889558,236,5.00353,3761.71,36.11
Macmini2_rcorrtest_DN203_c0_g1_i1,221,0.58371,-0.069767,0.173913,45,2.402174,73,0.050293,0,1.0,1.0,0.985714,0.976378,0.990529,221,2.0074,1611.62,15.47
Macmini2_rcorrtest_DN200_c0_g1_i1,444,0.603604,0.037313,0.238636,69,1.708549,147,0.093018,0,1.0,1.0,0.991429,0.980464,0.98894,444,5.00353,1999.47,19.19
Macmini2_rcorrtest_DN235_c0_g1_i1,268,0.458955,0.349593,0.268966,22,1.775904,73,0.060303,0,1.0,1.0,0.97619,0.950325,0.973504,268,3.00611,1990.18,19.1
Macmini2_rcorrtest_DN242_c0_g1_i1,226,0.526549,0.07563,0.009346,34,2.182955,75,0.051514,0,1.0,1.0,1,0.985732,0.985732,226,2.0074,1575.97,15.13
Macmini2_rcorrtest_DN204_c0_g1_i1,217,0.686636,-0.100671,-0.235294,62,2.448853,72,0.045166,0,1.0,1.0,0.938095,0.876764,0.934622,217,3.00611,2457.91,23.59
Macmini2_rcorrtest_DN245_c0_g1_i1,303,0.557756,0.065089,-0.149254,41,1.747257,100,0.066162,0,0.666667,1.0,0.974026,0.64052,0.986401,303,6.00224,3514.73,33.74
Macmini2_rcorrtest_DN263_c0_g1_i1,256,0.679688,0.034483,0.04878,71,2.404233,85,0.052734,0,1.0,1.0,0.982143,0.840987,0.856278,256,4.00482,2775.65,26.64
Macmini2_rcorrtest_DN255_c0_g1_i1,259,0.555985,0.180556,-0.165217,38,1.962512,75,0.058838,0,0.5,1.0,0.942857,0.464346,0.984976,259,4.00482,2743.5,26.33
Macmini2_rcorrtest_DN265_c0_g1_i1,215,0.52093,-0.035714,-0.029126,29,1.990741,44,0.049072,0,0.8,1.0,0.95873,0.169572,0.221089,215,5.00353,4129.13,39.63
Macmini2_rcorrtest_DN211_c0_g1_i1,224,0.517857,-0.137931,-0.203704,20,1.357576,74,0.05127,0,1.0,1.0,0.978571,0.969759,0.990995,224,2.0074,1590.04,15.26
Macmini2_rcorrtest_DN246_c0_g1_i1,202,0.420792,0.058824,0.025641,19,2.132222,42,0.047119,0,1.0,1.0,0.992857,0.975502,0.98252,202,2.0074,1763.21,16.92
Macmini2_rcorrtest_DN212_c0_g1_i1,215,0.451163,-0.010309,-0.067797,21,1.919643,66,0.046143,0,0.333333,1.0,0.971429,0.31286,0.966184,215,3.00611,2480.78,23.81
Macmini2_rcorrtest_DN260_c0_g1_i1,221,0.484163,-0.140187,0.070175,14,1.102637,73,0.048828,0,1.0,1.0,1,0.988132,0.988132,221,2.0074,1611.62,15.47
Macmini2_rcorrtest_DN268_c0_g1_i1,213,0.57277,-0.04918,0.098901,33,1.893588,70,0.048828,0,1.0,1.0,0.961905,0.859515,0.893555,213,3.00611,2504.07,24.03
