contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
C1419,114,0.614035,-0.028571,-0.090909,20,1.862745,38,0.025391,0,0,0.877193,1,0.01,0.761131,114,1.00769,1001.55,15.05
C1421,114,0.605263,-0.072464,0.111111,19,1.829392,38,0.025635,0,0.5,1.0,1,0.459894,0.919788,114,2.00541,1993.19,29.96
C1423,114,0.622807,-0.042254,-0.255814,25,2.265501,38,0.026123,0,1.0,1.0,1,0.946832,0.946832,114,2.00541,1993.19,29.96
C1425,115,0.330435,-0.473684,0.142857,5,2.053571,33,0.026123,0,0.1,0.982609,0.953846,0.084865,0.905458,115,9.98715,9839.95,147.9
C1427,115,0.652174,0.066667,-0.1,24,1.971429,38,0.024658,0,0.5,1.0,1,0.459894,0.919788,115,2.00541,1975.85,29.7
C1429,116,0.5,-0.103448,0.206897,11,1.533654,38,0.024414,0,0,1.0,1,0.01,0.978415,116,1.00769,984.283,14.79
C1431,116,0.534483,0.16129,-0.259259,11,1.363248,38,0.026123,0,0.0,0.87069,0.961905,0.01,0.919788,116,2.00541,1958.82,29.44
C1433,116,0.560345,0.138462,-0.215686,16,1.791506,38,0.025879,0,0.0,1.0,1,0.01,0.978415,116,2.00541,1958.82,29.44
C1435,116,0.474138,-0.381818,0.04918,9,1.616099,33,0.022217,0,0,0.87069,1,0.01,0.997424,116,1.00769,984.283,14.79
C1437,116,0.508621,0.016949,0.508772,13,1.733333,38,0.025391,0,0.5,1.0,1,0.459894,0.919788,116,2.00541,1958.82,29.44
C1439,116,0.422414,0.142857,-0.074627,7,1.380952,15,0.026611,0,0.0,0.922414,0.971429,0.01,0.969499,116,2.00541,1958.82,29.44
C1441,117,0.606838,0.183099,0.0,23,2.20936,38,0.0271,0,1.0,1.0,1,0.877935,0.877935,117,2.00541,1942.08,29.19
C1443,117,0.444444,-0.153846,0.076923,14,2.481818,30,0.026611,0,0.0,0.940171,0.971429,0.01,0.757412,117,3.16816,3068.11,46.11
C1445,117,0.649573,-0.394737,-0.560976,25,2.399508,39,0.024658,0,0,0.854701,1,0.01,0.997424,117,1.00769,975.871,14.67
C1447,117,0.666667,-0.153846,0.128205,31,2.442424,39,0.025879,0,0.5,1.0,1,0.324171,0.648342,117,2.00541,1942.08,29.19
C1449,117,0.717949,-0.02381,0.515152,32,2.123653,39,0.025635,0,0,0.854701,1,0.01,0.336588,117,1.00769,975.871,14.67
C1451,118,0.423729,-0.04,0.176471,11,2.080128,23,0.025391,0,0.333333,1.0,1,0.236761,0.710284,118,3.00313,2883.64,43.34
C1453,118,0.576271,-0.029412,-0.48,17,1.736797,39,0.022949,0,0.0,0.847458,0.971429,0.01,0.648342,118,2.00541,1925.62,28.94
C1455,118,0.491525,0.241379,0.266667,8,1.191919,38,0.026367,0,0.5,1.0,1,0.324171,0.648342,118,2.00541,1925.62,28.94
C1457,118,0.40678,0.458333,-0.028571,8,2.074725,21,0.026855,0,1.0,0.983051,0.947619,0.53038,0.569347,118,3.00313,2883.64,43.34
C1459,119,0.596639,-0.211268,0.125,23,2.273256,39,0.0271,0,0.0,0.840336,1,0.01,0.154522,119,2.00541,1909.44,28.7
C1461,119,0.361345,-0.302326,-0.342105,8,2.266667,39,0.025391,0,0,1.0,1,0.01,0.982429,119,1.00769,959.47,14.42
C1463,119,0.579832,0.014493,0.0,20,2.0,39,0.027588,0,0,0.840336,0.971429,0.01,0.215717,119,1.00769,959.47,14.42
C1465,119,0.336134,-0.15,0.291139,8,2.434783,39,0.025879,0,0.0,0.848739,0.985714,0.01,0.648342,119,2.00541,1909.44,28.7
C1467,119,0.663866,0.113924,0.35,34,2.627273,39,0.0271,0,0,0.840336,1,0.01,0.997424,119,1.00769,959.47,14.42
C1469,119,0.714286,0.011765,0.117647,31,2.042636,39,0.026367,0,0.0,0.848739,1,0.01,0.533283,119,2.00541,1909.44,28.7
C1471,119,0.621849,0.0,-0.422222,22,1.912345,35,0.027832,0,0.5,1.0,1,0.324171,0.648342,119,2.00541,1909.44,28.7
C1473,120,0.491667,-0.050847,-0.04918,3,0.414747,39,0.027344,0,1.0,1.0,0.985714,0.92282,0.936194,120,2.00541,1893.53,28.46
C1475,120,0.541667,-0.046154,-0.236364,21,2.390892,39,0.027588,0,0.5,1.0,0.990476,0.487831,0.985044,120,2.00541,1893.53,28.46
C1477,120,0.525,-0.142857,-0.298246,16,1.975309,40,0.0271,0,0.5,1.0,1,0.490352,0.980703,120,2.00541,1893.53,28.46
C1479,121,0.446281,0.333333,0.014925,9,1.680556,40,0.027588,0,0,0.826446,1,0.01,0.997424,121,1.00769,943.611,14.18
C1481,121,0.586777,0.15493,0.44,14,1.377236,32,0.026855,0,0.0,1.0,1,0.01,0.98685,121,2.00541,1877.88,28.22
C1483,122,0.557377,0.058824,-0.037037,20,2.118056,40,0.026855,0,0,0.827869,1,0.01,0.997424,122,1.00769,935.876,14.07
C1485,122,0.467213,-0.263158,-0.076923,20,3.227513,40,0.028076,0,0.5,0.852459,1,0.41874,0.982429,122,2.00541,1862.49,27.99
C1487,122,0.360656,0.454545,-0.205128,8,2.541667,40,0.026855,0,0,0.811475,1,0.01,0.989861,122,1.00769,935.876,14.07
C1489,122,0.532787,-0.292308,-0.122807,16,2.020704,40,0.027344,0,0,0.819672,1,0.01,0.985044,122,1.00769,935.876,14.07
C1491,122,0.368852,-0.066667,-0.090909,4,0.968254,40,0.027832,0,0,1.0,1,0.01,0.990995,122,1.00769,935.876,14.07
C1493,122,0.5,0.147541,-0.147541,13,1.742857,40,0.027832,0,0,0.819672,1,0.01,0.990995,122,1.00769,935.876,14.07
C1495,122,0.557377,0.264706,0.259259,12,1.36186,40,0.027344,0,0.5,1.0,1,0.491215,0.982429,122,2.00541,1862.49,27.99
C1497,123,0.642276,-0.139241,-0.454545,26,2.090196,40,0.027588,0,0.5,1.0,1,0.491215,0.982429,123,2.00541,1847.34,27.77
C1499,123,0.463415,-0.298246,0.030303,14,2.327027,30,0.028564,0,0.333333,1.0,0.992857,0.324717,0.98116,123,3.00313,2766.42,41.58
C1501,123,0.609756,0.2,0.083333,25,2.277778,40,0.0271,0,0,0.813008,1,0.01,0.997424,123,1.00769,928.267,13.95
C1503,124,0.572581,-0.014085,0.169811,18,1.771429,41,0.028564,0,0.0,0.806452,1,0.01,0.982429,124,2.00541,1832.45,27.54
C1505,124,0.556452,0.043478,0.090909,14,1.461279,41,0.027832,0,0.5,1.0,1,0.491215,0.982429,124,2.00541,1832.45,27.54
C1507,124,0.620968,-0.246753,-0.489362,27,2.405172,41,0.024414,0,0.5,0.935484,1,0.459523,0.982429,124,2.00541,1832.45,27.54
C1509,125,0.584,0.09589,0.153846,21,1.988636,41,0.022461,0,0.5,1.0,1,0.4664,0.932799,125,2.00541,1817.79,27.32
C1511,125,0.584,-0.013699,0.192308,14,1.313814,41,0.029053,0,0.5,1.0,0.990476,0.486536,0.982429,125,2.00541,1817.79,27.32
C1513,125,0.672,-0.214286,-0.02439,33,2.45098,41,0.02832,0,0.0,0.928,0.990476,0.01,0.982429,125,3.00313,2722.16,40.91
C1515,125,0.432,-0.148148,-0.126761,13,2.279102,41,0.028564,0,0,0.8,1,0.01,0.990995,125,1.00769,913.415,13.73
C1517,125,0.624,-0.128205,-0.148936,27,2.256016,41,0.027344,0,0,0.8,0.985714,0.01,0.988547,125,1.00769,913.415,13.73
C1519,126,0.468254,-0.152542,0.044776,15,2.223529,34,0.029053,0,0.0,1.0,0.952381,0.01,0.980703,126,2.00541,1803.36,27.1
C1521,126,0.412698,-0.230769,0.243243,15,2.953125,25,0.028076,0,0,0.793651,1,0.01,0.988132,126,1.00769,906.166,13.62
C1523,126,0.611111,-0.142857,0.183673,23,1.995868,41,0.028564,0,0.333333,1.0,0.992857,0.320271,0.967724,126,3.00313,2700.55,40.59
C1525,126,0.444444,0.0,-0.171429,7,1.125,41,0.029053,0,0,0.793651,0.942857,0.01,0.98252,126,1.00769,906.166,13.62
C1527,126,0.484127,-0.311475,-0.323077,15,2.25,42,0.029053,0,0,0.801587,1,0.01,0.997424,126,1.00769,906.166,13.62
C1529,127,0.582677,0.054054,-0.283019,22,2.046886,41,0.028564,0,0.5,1.0,1,0.490352,0.980703,127,2.00541,1789.16,26.89
C1531,127,0.425197,-0.074074,-0.123288,12,2.102069,41,0.029053,0,1.0,1.0,0.985714,0.730045,0.740626,127,2.00541,1789.16,26.89
C1533,128,0.664063,-0.011765,0.162791,32,2.267996,42,0.024658,0,0,0.59375,0.980952,0.01,0.988132,128,2.02035,1788.4,26.88
C1535,129,0.418605,-0.259259,-0.066667,16,3.035294,43,0.028564,0,0.0,0.806202,0.92381,0.01,0.980703,129,3.00313,2637.75,39.65
C1537,129,0.542636,0.257143,0.491525,24,2.706294,43,0.025635,0,1.0,1.0,0.971429,0.949569,0.977497,129,2.00541,1761.42,26.47
C1539,129,0.364341,-0.06383,-0.04878,10,2.345455,31,0.030273,0,0.25,1.0,0.965714,0.232624,0.963533,129,4.00085,3514.08,52.82
C1541,129,0.620155,0.225,-0.061224,27,2.292956,42,0.030273,0,0.5,1.0,1,0.490352,0.980703,129,2.00541,1761.42,26.47
C1543,130,0.530769,0.130435,0.04918,20,2.222222,42,0.030518,0,0.333333,1.0,1,0.323585,0.970754,130,3.00313,2617.46,39.34
C1545,130,0.538462,-0.114286,-0.1,17,1.827957,43,0.030029,0,0.5,1.0,0.990476,0.485681,0.980703,130,2.00541,1747.87,26.27
C1547,130,0.492308,-0.03125,-0.060606,19,2.414467,43,0.029297,0,0.5,1.0,1,0.490352,0.980703,130,2.00541,1747.87,26.27
C1549,130,0.584615,-0.078947,0.074074,27,2.445993,43,0.029297,0,0.333333,1.0,0.902857,0.292183,0.970862,130,3.00313,2617.46,39.34
C1551,131,0.450382,-0.050847,-0.194444,8,1.207373,43,0.029541,0,0,1.0,1,0.01,0.99284,131,1.00769,871.579,13.1
C1553,131,0.358779,0.021277,-0.119048,10,2.373188,40,0.029541,0,0,0.763359,0.971429,0.01,0.997424,131,1.00769,871.579,13.1
C1555,131,0.641221,-0.047619,-0.106383,25,1.860795,43,0.030029,0,0.0,1.0,0.957143,0.01,0.993877,131,2.00541,1734.53,26.07
C1557,131,0.450382,-0.118644,-0.027778,14,2.137529,28,0.030029,0,1.0,1.0,1,0.833858,0.833858,131,2.00541,1734.53,26.07
C1559,132,0.545455,-0.055556,0.1,24,2.452012,38,0.031006,0,0.0,0.992424,0.709524,0.01,0.915474,132,4.35317,3736.64,56.16
C1561,132,0.507576,-0.074627,-0.2,14,1.655914,43,0.030762,0,0.75,1.0,0.987755,0.699865,0.944722,132,4.00085,3434.21,51.62
C1563,132,0.613636,0.308642,0.333333,19,1.690027,44,0.029541,0,0.0,1.0,1,0.01,0.993877,132,2.00541,1721.39,25.87
C1565,133,0.56391,-0.173333,-0.275862,22,2.145161,44,0.028076,0,0.5,1.0,0.952381,0.463069,0.972445,133,2.00541,1708.45,25.68
C1567,133,0.699248,-0.096774,-0.3,40,2.48366,44,0.029541,0,0.5,0.894737,0.885714,0.385068,0.971804,133,2.00541,1708.45,25.68
C1569,134,0.41791,-0.464286,0.205128,7,1.525203,39,0.030273,0,0,0.746269,1,0.01,0.974729,134,1.00769,852.066,12.81
C1571,134,0.477612,-0.34375,0.142857,9,1.335548,44,0.030273,0,1.0,0.962687,0.985714,0.915532,0.964801,134,2.00541,1695.7,25.49
C1573,134,0.686567,0.108696,-0.047619,35,2.242946,44,0.029053,0,0,0.753731,0.942857,0.01,0.973054,134,1.00769,852.066,12.81
C1575,134,0.649254,-0.103448,0.319149,22,1.574786,44,0.030762,0,0.5,1.0,1,0.474327,0.948654,134,4.00085,3382.96,50.85
C1577,134,0.5,-0.074627,-0.223881,18,2.16129,38,0.030273,0,0.5,1.0,1,0.486223,0.972445,134,2.00541,1695.7,25.49
C1579,134,0.485075,-0.261538,0.101449,15,2.042683,44,0.031494,0,0.666667,1.0,1,0.555905,0.833858,134,3.00313,2539.33,38.17
C1581,135,0.562963,0.052632,-0.152542,19,1.78125,45,0.031494,0,0.5,1.0,1,0.286835,0.573669,135,4.00085,3357.9,50.47
C1583,136,0.713235,-0.030928,0.230769,40,2.314894,45,0.029785,0,0.5,1.0,1,0.47152,0.943039,136,2.00541,1670.76,25.11
C1585,136,0.632353,-0.093023,0.2,25,1.854883,44,0.030762,0,0.5,1.0,0.980952,0.459924,0.93771,136,2.00541,1670.76,25.11
C1587,136,0.551471,-0.093333,0.245902,14,1.365854,45,0.031738,0,0,0.735294,1,0.01,0.932799,136,1.00769,839.536,12.62
C1589,136,0.463235,-0.269841,0.013699,15,2.217391,45,0.03125,0,0.333333,1.0,0.96,0.291467,0.910835,136,3.00313,2501.98,37.61
C1591,137,0.416058,0.052632,0.2,14,2.367901,31,0.031006,0,1.0,0.905109,1,0.864531,0.955167,137,2.00541,1658.56,24.93
C1593,138,0.514493,-0.042254,0.134328,18,1.974563,25,0.031494,0,0.5,1.0,1,0.468855,0.93771,138,2.00541,1646.55,24.75
C1595,138,0.601449,-0.13253,-0.127273,28,2.283688,46,0.031738,0,0.333333,0.891304,1,0.27786,0.935237,138,3.00313,2465.72,37.06
C1597,138,0.413043,0.22807,0.259259,11,1.971429,35,0.030518,0,0,0.724638,1,0.01,0.997424,138,1.00769,827.369,12.44
C1599,140,0.421429,0.288136,0.185185,7,1.22807,46,0.028564,0,0.75,1.0,0.983673,0.239765,0.324993,140,4.00085,3237.97,48.67
C1601,140,0.678571,0.094737,0.155556,35,2.191413,46,0.032227,0,0.5,1.0,1,0.468855,0.93771,140,2.00541,1623.02,24.39
C1603,140,0.564286,-0.037975,-0.081967,15,1.347882,46,0.030518,0,0.142857,1.0,0.889286,0.11476,0.903335,140,6.6686,5397.04,81.12
C1605,140,0.335714,-0.574468,0.096774,3,1.135135,44,0.030518,0,0.333333,0.985714,1,0.314013,0.955691,140,3.00313,2430.5,36.53
C1607,140,0.407143,0.087719,0.084337,10,1.736973,46,0.031006,0,1.0,0.842857,0.907143,0.735052,0.961365,140,2.00541,1623.02,24.39
C1609,140,0.657143,0.021739,0.25,43,2.846336,46,0.03125,0,0,0.714286,1,0.01,0.997424,140,1.00769,815.549,12.26
C1611,141,0.524823,-0.027027,-0.19403,20,2.061404,47,0.033203,0,0.5,1.0,1,0.398369,0.796737,141,2.00541,1611.51,24.22
C1613,141,0.638298,-0.022222,0.254902,29,2.020257,47,0.032715,0,0,1.0,1,0.01,0.994569,141,1.00769,809.765,12.17
C1615,141,0.432624,0.081967,-0.2,14,2.136364,47,0.032227,0,0,0.70922,1,0.01,0.728515,141,1.00769,809.765,12.17
C1617,141,0.64539,0.010989,-0.28,35,2.384058,47,0.030518,0,0.25,1.0,0.954286,0.196018,0.82163,141,8.40078,6750.71,101.46
C1619,141,0.64539,-0.076923,-0.2,28,1.918367,47,0.031982,0,0.666667,1.0,1,0.642233,0.963349,141,3.00313,2413.26,36.27
C1621,142,0.471831,0.044776,-0.04,16,2.028571,35,0.032715,0,0.25,1.0,0.988571,0.23854,0.965192,142,4.00085,3192.37,47.98
C1623,142,0.612676,0.011494,0.454545,29,2.176533,47,0.032715,0,0.5,1.0,0.990476,0.376941,0.761131,142,2.00541,1600.16,24.05
C1625,142,0.549296,0.025641,0.0625,16,1.494737,47,0.032959,0,0.5,1.0,1,0.398369,0.796737,142,2.00541,1600.16,24.05
C1627,143,0.552448,0.063291,0.28125,21,1.932432,47,0.032715,0,0.5,1.0,0.935714,0.448294,0.958187,143,3.00313,2379.51,35.76
C1629,145,0.689655,0.04,-0.288889,39,2.265625,48,0.031982,0,0,0.965517,1,0.01,0.994594,145,1.00769,787.427,11.84
C1631,146,0.445205,-0.015385,0.234568,8,1.106061,48,0.033936,0,0.0,1.0,1,0.01,0.973054,146,3.00313,2330.61,35.03
C1633,147,0.564626,-0.204819,0.125,25,2.227273,49,0.033691,0,0.5,0.680272,1,0.073373,0.215717,147,2.00541,1545.74,23.23
C1635,147,0.367347,0.074074,0.010753,12,2.433103,40,0.034668,0,0.333333,1.0,0.964286,0.101269,0.315058,147,3.00313,2314.76,34.79
C1637,148,0.554054,0.121951,0.181818,30,2.681159,49,0.033203,0,0,0.675676,1,0.01,0.138558,148,1.00769,771.465,11.6
C1639,149,0.550336,-0.02439,-0.19403,23,2.039881,49,0.034668,0,0.5,0.879195,0.992857,0.086414,0.19799,149,2.00541,1524.99,22.92
C1641,149,0.275168,0.219512,-0.240741,5,1.8625,49,0.031006,0,0.0,0.966443,1,0.01,0.516626,149,4.00085,3042.39,45.73
C1643,149,0.389262,0.206897,0.384615,14,2.591304,49,0.034668,0,0,0.671141,1,0.01,0.179356,149,1.00769,766.288,11.52
C1645,150,0.493333,0.27027,-0.105263,16,1.891253,33,0.033691,1,0.0,0.966667,1,0.01,0.926223,150,3.98591,3010.83,45.25
C1647,150,0.6,-0.088889,0.166667,33,2.463912,49,0.035156,0,0.5,0.76,1,0.376147,0.989861,150,2.00541,1514.82,22.77
C1649,150,0.52,0.076923,0.083333,21,2.083333,49,0.03418,1,0.6,1.0,1,0.333904,0.556506,150,4.63371,3500.15,52.61
C1651,151,0.450331,0.294118,0.325301,10,1.429924,50,0.032959,0,0.5,1.0,0.990476,0.468716,0.946446,151,4.00085,3002.09,45.12
C1653,153,0.522876,-0.025,0.315068,15,1.435272,50,0.034912,0,0.6,1.0,0.946032,0.528871,0.931735,153,4.99856,3701.72,55.64
C1655,153,0.640523,0.0,-0.054545,37,2.357768,50,0.034424,0,0.666667,1.0,0.792857,0.523169,0.98978,153,3.00313,2223.98,33.43
C1657,153,0.745098,0.105263,0.076923,49,2.333333,51,0.032471,0,0.5,0.921569,0.990476,0.449784,0.985512,153,2.00541,1485.12,22.32
C1659,154,0.564935,0.057471,0.641791,29,2.367975,51,0.024658,0,0.333333,0.844156,0.978571,0.270432,0.982121,154,3.00313,2209.54,33.21
C1661,155,0.516129,-0.125,0.226667,27,2.657143,43,0.035889,0,0,0.703226,1,0.01,0.991931,155,1.00769,736.625,11.07
C1663,155,0.406452,-0.238095,-0.152174,19,3.146368,48,0.03418,0,0.6,1.0,0.967857,0.367157,0.632251,155,4.99856,3653.95,54.92
C1665,156,0.570513,0.235955,0.164179,21,1.751872,51,0.035645,0,0.833333,1.0,0.997403,0.737641,0.887474,156,5.99628,4355.19,65.46
C1667,156,0.641026,0.04,-0.035714,31,1.9375,52,0.0354,0,0.333333,0.730769,0.957143,0.229782,0.985553,156,3.00313,2181.22,32.78
C1669,158,0.411392,0.292308,0.204301,13,2.126294,52,0.034912,0,1.0,0.974684,1,0.946916,0.971511,158,2.00541,1438.12,21.62
C1671,159,0.559748,-0.438202,-0.285714,19,1.888125,47,0.033447,0,0.666667,0.867925,0.891429,0.499773,0.968937,159,3.41167,2431.19,36.54
C1673,159,0.553459,0.022727,0.098592,28,2.300775,52,0.037598,0,0.666667,1.0,0.994286,0.621585,0.937735,159,3.00313,2140.06,32.17
C1675,159,0.308176,0.591837,-0.109091,6,2.446154,53,0.03418,0,0.4,0.91195,1,0.348523,0.955435,159,4.99856,3562.03,53.54
C1677,159,0.559748,0.101124,0.0,29,2.352551,53,0.037109,0,0,0.786164,1,0.01,0.995055,159,1.00769,718.094,10.79
C1679,160,0.48125,-0.064935,-0.180723,9,0.97561,52,0.037109,0,0.333333,0.95625,0.992857,0.307723,0.972352,160,3.00313,2126.69,31.96
C1681,161,0.447205,0.361111,0.146067,14,2.0,53,0.034668,0,1.0,1.0,0.971429,0.961063,0.989329,161,2.00541,1411.32,21.21
C1683,162,0.580247,0.085106,0.147059,26,1.920657,53,0.037109,1,0.5,1.0,0.995238,0.474685,0.953912,162,4.00085,2798.25,42.06
C1685,162,0.709877,-0.252174,-0.06383,37,1.936047,53,0.036865,0,0.153846,1.0,0.9125,0.124846,0.889317,162,13.569,9490.32,142.64
C1687,162,0.623457,0.009901,-0.04918,28,1.778824,54,0.037842,0,0.666667,1.0,1,0.643832,0.965748,162,3.00313,2100.43,31.57
C1689,163,0.404908,0.181818,0.051546,12,1.85755,54,0.036377,0,1.0,0.92638,0.942857,0.835366,0.956405,163,2.00541,1394.01,20.95
C1691,164,0.54878,0.111111,0.297297,18,1.476,54,0.036133,0,0.5,0.926829,0.961905,0.407597,0.914385,164,4.00085,2764.12,41.55
C1693,164,0.554878,0.186813,0.315068,22,1.805806,54,0.036865,0,0.5,1.0,1,0.069279,0.138558,164,2.00541,1385.51,20.82
C1695,164,0.573171,-0.255319,0.2,32,2.541404,54,0.027588,0,0.333333,1.0,0.985714,0.321455,0.978342,164,3.00313,2074.82,31.18
C1697,165,0.660606,0.045872,-0.178571,41,2.282389,55,0.036133,0,0.666667,1.0,0.988571,0.626421,0.950494,165,3.00313,2062.24,31.0
C1699,166,0.518072,-0.139535,0.025,17,1.556536,55,0.039063,0,1.0,0.885542,1,0.834126,0.941938,166,2.00541,1368.81,20.57
C1701,166,0.590361,0.040816,-0.147059,20,1.385065,55,0.038086,0,0.75,0.96988,0.963265,0.650746,0.928724,166,4.00085,2730.82,41.04
C1703,166,0.391566,-0.230769,-0.089109,10,1.66,20,0.037842,0,0,0.60241,1,0.01,0.926223,166,1.00769,687.812,10.34
C1707,168,0.452381,-0.105263,-0.043478,14,1.647059,55,0.039795,0,0.333333,1.0,1,0.323073,0.969219,168,3.00313,2025.41,30.44
C1711,169,0.313609,0.622642,-0.327586,4,1.572093,56,0.031982,0,0.5,0.982249,0.98,0.363387,0.755009,169,5.99628,4020.17,60.42
C1713,169,0.52071,0.272727,-0.135802,29,2.734933,48,0.035889,0,0.6,1.0,1,0.549087,0.915145,169,4.99856,3351.26,50.37
C1715,170,0.529412,-0.088889,-0.425,27,2.284719,56,0.038086,0,0.666667,0.870588,0.965714,0.499202,0.890649,170,3.00313,2001.59,30.08
C1717,171,0.678363,0.017241,0.163636,42,2.135593,57,0.040039,0,0.5,0.953216,1,0.470341,0.98685,171,2.00541,1328.79,19.97
C1721,172,0.616279,0.037736,-0.272727,37,2.268806,56,0.039551,0,0.0,0.877907,1,0.01,0.975993,172,3.00313,1978.31,29.73
C1723,173,0.682081,-0.220339,0.090909,44,2.298309,57,0.035645,0,0.5,0.83815,1,0.281295,0.671227,173,2.00541,1313.43,19.74
C1725,173,0.260116,0.244444,-0.171875,6,2.180672,30,0.037109,0,0.777778,0.930636,0.996639,0.461321,0.639484,173,8.98943,5887.56,88.49
C1727,174,0.431034,0.12,0.151515,17,2.134199,22,0.040283,0,0.5,1.0,1,0.494931,0.989861,174,2.00541,1305.88,19.63
C1729,175,0.634286,-0.063063,0.0625,43,2.452738,58,0.028076,0,0.666667,0.851429,0.897143,0.493666,0.969426,175,3.00313,1944.4,29.22
C1731,175,0.245714,-0.72093,0.30303,2,1.576577,35,0.032227,0,0.571429,1.0,0.979221,0.287762,0.514269,175,6.994,4528.32,68.06
C1733,176,0.568182,0.1,0.184211,27,1.92,58,0.040039,0,0.333333,1.0,1,0.288262,0.864786,176,3.00313,1933.35,29.06
C1735,177,0.570621,-0.108911,0.131579,22,1.545238,58,0.038086,0,0.333333,1.0,0.985714,0.277349,0.844106,177,4.00085,2561.11,38.49
C1737,178,0.595506,-0.056604,0.055556,21,1.335,59,0.040039,0,0.666667,1.0,0.994286,0.344458,0.519657,178,3.00313,1911.63,28.73
C1739,178,0.52809,0.021277,-0.02381,25,2.015399,57,0.036865,0,0.5,1.0,0.971429,0.48079,0.989861,178,2.33271,1484.88,22.32
C1741,178,0.404494,-0.055556,0.113208,18,2.479876,29,0.04126,0,0.5,1.0,1,0.487997,0.975993,178,2.00541,1276.54,19.19
C1743,180,0.644444,-0.017241,0.3125,42,2.247993,59,0.037598,0,0.5,0.627778,1,0.310164,0.988132,180,2.00541,1262.35,18.97
C1745,181,0.270718,-0.632653,0.19697,5,2.513889,42,0.037842,0,0.333333,1.0,0.992857,0.32512,0.982376,181,3.00313,1879.94,28.26
C1747,181,0.607735,0.018182,0.126761,35,2.094907,60,0.041992,0,0.666667,1.0,0.994286,0.650811,0.981826,181,3.00313,1879.94,28.26
C1749,181,0.574586,-0.153846,-0.142857,38,2.605303,60,0.032471,0,0.75,1.0,0.934694,0.667798,0.952608,181,4.00085,2504.51,37.64
C1751,181,0.502762,0.076923,0.0,29,2.550534,44,0.041992,0,0.666667,1.0,1,0.449359,0.674039,181,3.36798,2108.34,31.69
C1753,182,0.587912,-0.046729,0.066667,25,1.593137,60,0.040527,0,0.5,0.978022,0.985714,0.442522,0.918047,182,4.00085,2490.75,37.44
C1755,184,0.402174,0.189189,0.018182,21,2.927273,58,0.04248,0,1.0,0.733696,0.964286,0.689164,0.974094,184,2.00541,1234.91,18.56
C1757,184,0.5,-0.195652,0.043478,27,2.441278,57,0.04248,0,0.5,0.983696,0.961905,0.47026,0.993974,184,2.00541,1234.91,18.56
C1759,185,0.394595,0.123288,0.0,16,2.256098,55,0.04248,0,0.75,1.0,0.991837,0.609839,0.819811,185,4.00085,2450.36,36.83
C1761,186,0.61828,0.043478,0.014085,29,1.634545,61,0.042969,0,1.0,1.0,1,0.969336,0.969336,186,3.00313,1829.41,27.5
C1763,187,0.561497,-0.009524,0.097561,31,2.103411,40,0.041504,0,0.4,1.0,0.987755,0.35862,0.907664,187,4.99856,3028.68,45.52
C1765,188,0.702128,0.030303,-0.071429,57,2.462316,62,0.04126,0,0.5,0.787234,1,0.391245,0.993974,188,2.00541,1208.63,18.17
C1767,188,0.648936,-0.04918,-0.363636,55,2.78556,62,0.040527,0,0.8,1.0,0.990476,0.635288,0.801746,188,4.99856,3012.57,45.28
C1769,189,0.597884,-0.044248,0.105263,33,1.957627,63,0.042969,0,0.5,0.862434,1,0.418451,0.970396,189,4.00085,2398.5,36.05
C1771,189,0.608466,0.147826,0.243243,45,2.62987,62,0.043701,0,1.0,0.793651,0.992857,0.76739,0.973868,189,2.00541,1202.24,18.07
C1773,189,0.555556,0.142857,0.380952,29,2.03,62,0.039551,0,0.6,0.830688,0.960714,0.440962,0.920912,189,4.99856,2996.63,45.04
C1775,190,0.673684,-0.03125,-0.032258,53,2.460899,63,0.041748,0,0.25,0.963158,0.988571,0.231344,0.971879,190,4.00085,2385.87,35.86
C1777,190,0.563158,-0.140187,0.180723,39,2.64077,63,0.042969,0,0.75,0.978947,0.991837,0.637123,0.874908,190,4.00085,2385.87,35.86
C1779,191,0.628272,-0.183333,0.211268,35,1.921529,63,0.044678,0,1.0,0.811518,1,0.805185,0.992196,191,2.00541,1189.65,17.88
C1781,192,0.677083,-0.076923,-0.16129,46,2.102857,64,0.041992,0,0.8,1.0,0.988571,0.647237,0.8184,192,5.58774,3297.5,49.56
C1783,192,0.635417,-0.081967,0.2,39,2.025974,63,0.043701,0,1.0,0.796875,1,0.736591,0.924349,192,2.00541,1183.45,17.79
C1785,193,0.533679,-0.009709,-0.2,22,1.601056,42,0.041748,0,0.6,1.0,0.934694,0.545773,0.973175,193,4.99856,2934.52,44.11
C1787,194,0.546392,0.037736,0.090909,25,1.729055,64,0.043213,0,0.5,0.845361,1,0.418684,0.990545,194,2.00541,1171.25,17.6
C1789,194,0.556701,-0.222222,-0.186047,35,2.449495,64,0.043213,0,0.75,0.984536,0.967347,0.664803,0.930717,194,4.00085,2336.68,35.12
C1791,195,0.641026,0.04,-0.142857,40,2.0,64,0.041992,0,0.8,1.0,0.993651,0.700851,0.881661,195,4.99856,2904.42,43.65
C1793,196,0.530612,-0.019231,0.23913,23,1.667777,65,0.042969,0,0.5,1.0,1,0.463252,0.926504,196,4.00085,2312.84,34.76
