contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
Macmini2_20170608_DN94_c0_g1_i1,216,0.537037,0.12069,0.16,27,1.759276,71,0.049072,0,1.0,1.0,1,0.980703,0.980703,216,2.00746,1688.44,15.83
Macmini2_20170608_DN0_c0_g1_i1,815,0.284663,0.448276,-0.269297,20,1.515997,144,0.130127,0,0.945946,0.982822,0.989824,0.620049,0.673793,815,36.9633,8239.58,77.24
Macmini2_20170608_DN33_c0_g1_i1,218,0.555046,-0.041322,-0.092784,25,1.491516,72,0.048828,0,0.333333,0.766055,0.978571,0.24746,0.990315,218,3.0062,2505.26,23.48
Macmini2_20170608_DN55_c0_g1_i1,202,0.420792,0.058824,0.025641,19,2.132222,42,0.047119,0,1.0,1.0,0.992857,0.975502,0.98252,202,2.00746,1805.46,16.92
Macmini2_20170608_DN17_c0_g1_i1,929,0.639397,0.117845,-0.092537,176,1.879702,309,0.174805,0,0.903226,0.988159,0.938173,0.795072,0.949512,929,32.9683,6447.23,60.44
Macmini2_20170608_DN16_c0_g1_i1,991,0.641776,0.097484,-0.143662,192,1.899624,330,0.175049,0,0.947368,0.969728,0.948571,0.821713,0.942935,991,38.9607,7142.43,66.95
Macmini2_20170608_DN80_c0_g1_i1,206,0.470874,0.195876,0.211009,29,2.641026,68,0.04541,0,0.5,1.0,0.95,0.445922,0.938783,206,2.00746,1770.4,16.6
Macmini2_20170608_DN40_c0_g1_i1,286,0.573427,-0.02439,-0.032787,44,1.872619,95,0.063721,0,1.0,1.0,0.989286,0.941713,0.951912,286,4.00493,2544.03,23.85
Macmini2_20170608_DN86_c0_g1_i1,390,0.538462,-0.133333,-0.066667,63,2.268908,90,0.087891,0,0.7,0.994872,0.947368,0.616262,0.934074,390,9.99736,4657.07,43.66
Macmini2_20170608_DN78_c0_g1_i1,329,0.601824,-0.020202,0.206107,53,1.779831,109,0.070313,0,1.0,1.0,1,0.94057,0.94057,329,4.00493,2211.53,20.73
Macmini2_20170608_DN31_c0_g1_i1,292,0.417808,0.098361,0.223529,26,2.060244,44,0.050537,0,1.0,0.993151,0.995238,0.926662,0.937517,292,3.0062,1870.37,17.53
Macmini2_20170608_DN15_c0_g1_i1,308,0.590909,0.098901,0.15873,51,1.91561,102,0.068115,0,0.888889,1.0,0.971429,0.793465,0.918902,308,9.99736,5896.94,55.28
Macmini2_20170608_DN64_c0_g1_i1,271,0.542435,0.170068,0.33871,39,2.014678,90,0.056152,0,0.666667,1.0,0.928571,0.59834,0.966549,271,6.00241,4023.91,37.72
Macmini2_20170608_DN96_c0_g1_i1,658,0.580547,0.026178,0.144928,104,1.877112,219,0.132324,1,0.909091,1.0,0.980952,0.849718,0.952839,658,10.5915,2924.32,27.41
Macmini2_20170608_DN53_c0_g1_i1,268,0.503731,-0.155556,-0.233083,41,2.471435,89,0.060547,0,1.0,1.0,1,0.947992,0.947992,268,3.0062,2037.86,19.1
Macmini2_20170608_DN42_c0_g1_i1,298,0.479866,0.132867,0.174194,26,1.542812,37,0.063477,0,1.0,0.895973,0.980952,0.873006,0.993286,298,3.0062,1832.71,17.18
Macmini2_20170608_DN6_c0_g1_i1,584,0.563356,0.094225,0.003922,88,1.916182,170,0.123047,0,0.642857,0.998288,0.979121,0.583185,0.92811,584,13.9923,4352.8,40.8
Macmini2_20170608_DN60_c0_g1_i1,259,0.455598,-0.237288,0.134752,27,2.128767,45,0.059326,0,0.5,1.0,0.97619,0.474872,0.972908,259,4.00493,2809.24,26.33
Macmini2_20170608_DN8_c0_g1_i1,294,0.585034,0.127907,0.016393,46,1.858969,97,0.068115,0,0.666667,0.904762,0.927273,0.437531,0.782273,294,6.00241,3709.12,34.77
Macmini2_20170608_DN1_c0_g1_i1,521,0.518234,0.074074,0.123506,75,2.155862,87,0.105713,0,0.774194,1.0,0.834483,0.385032,0.595978,521,35.4244,12352.6,115.79
Macmini2_20170608_DN75_c0_g1_i1,223,0.681614,0.026316,0.15493,48,1.85447,74,0.047363,0,1.0,1.0,1,0.986183,0.986183,223,2.00746,1635.44,15.33
Macmini2_20170608_DN36_c0_g1_i1,322,0.263975,-0.6,0.274262,8,2.228374,91,0.05542,0,0.714286,0.71118,0.975824,0.480144,0.968609,322,7.42975,4191.9,39.29
Macmini2_20170608_DN43_c0_g1_i1,364,0.571429,-0.057692,0.025641,50,1.688312,120,0.081787,0,0.8,0.906593,0.987302,0.696007,0.971989,364,5.00367,2497.35,23.41
Macmini2_20170608_DN46_c0_g1_i1,234,0.470085,-0.4,-0.16129,17,1.565525,54,0.053955,0,0.333333,1.0,0.902857,0.100774,0.334852,234,3.0062,2333.96,21.88
Macmini2_20170608_DN30_c0_g1_i1,566,0.55477,-0.095541,0.15873,90,2.085653,171,0.120361,0,0.846154,1.0,0.940525,0.648526,0.814907,566,25.9771,8338.11,78.16
Macmini2_20170608_DN48_c0_g1_i1,276,0.605072,0.041916,-0.192661,51,2.022414,92,0.061768,0,0.666667,0.949275,0.98,0.588589,0.949042,276,6.00241,3951.02,37.04
Macmini2_20170608_DN9_c0_g1_i1,298,0.516779,-0.012987,0.319444,38,1.910256,99,0.053223,1,0.909091,0.979866,0.920635,0.524015,0.638973,298,26.2548,16006.1,150.04
Macmini2_20170608_DN29_c0_g1_i1,372,0.642473,0.046025,0.323308,97,2.532211,124,0.073975,0,1.0,1.0,0.985714,0.963169,0.977128,372,7.00115,3419.15,32.05
Macmini2_20170608_DN90_c0_g1_i1,253,0.264822,0.641791,-0.225806,6,2.3,26,0.051025,0,1.0,1.0,0.995238,0.977778,0.982456,253,3.0062,2158.69,20.24
Macmini2_20170608_DN70_c0_g1_i1,211,0.616114,0.138462,-0.061728,41,2.087597,52,0.047363,0,1.0,1.0,0.992857,0.966103,0.973054,211,2.00746,1728.45,16.2
Macmini2_20170608_DN71_c0_g1_i1,211,0.658768,0.021583,0.416667,52,2.272577,70,0.04541,0,1.0,1.0,0.961905,0.956007,0.993868,211,3.0062,2588.38,24.26
Macmini2_20170608_DN27_c0_g1_i1,326,0.616564,0.044776,-0.12,59,1.908135,108,0.068115,0,1.0,1.0,0.988571,0.948175,0.959137,326,5.00367,2788.45,26.14
Macmini2_20170608_DN37_c0_g1_i1,252,0.547619,0.275362,-0.175439,40,2.290909,75,0.056396,0,1.0,1.0,0.938095,0.6807,0.725619,252,3.0062,2167.25,20.32
Macmini2_20170608_DN85_c0_g1_i1,206,0.529126,-0.082569,0.154639,24,1.675932,68,0.048096,0,1.0,1.0,1,0.990995,0.990995,206,2.00746,1770.4,16.6
Macmini2_20170608_DN21_c0_g1_i1,523,0.544933,-0.073684,0.016807,76,1.968112,129,0.114258,7,0.674419,0.982792,0.932437,0.368581,0.596379,523,50.9347,17693.1,165.85
Macmini2_20170608_DN21_c0_g2_i1,243,0.45679,-0.225225,0.060606,29,2.410055,47,0.055908,0,0,0.415638,1,0.01,0.997424,243,2.01838,1509.0,14.15
Macmini2_20170608_DN14_c0_g1_i1,305,0.521311,0.132075,0.013699,44,2.161031,67,0.064941,0,1.0,1.0,0.9875,0.792103,0.80213,305,7.99988,4765.15,44.67
Macmini2_20170608_DN54_c0_g1_i1,299,0.555184,0.072289,-0.142857,39,1.701591,99,0.066162,0,0.5,0.849498,0.971429,0.407007,0.986412,299,6.00241,3647.09,34.19
Macmini2_20170608_DN97_c0_g1_i1,216,0.592593,-0.140625,-0.227273,38,2.044334,71,0.04834,0,0.5,0.759259,0.990476,0.373981,0.994594,216,2.00746,1688.44,15.83
Macmini2_20170608_DN91_c0_g1_i1,263,0.543726,-0.034965,0.25,36,1.854289,87,0.061279,0,1.0,1.0,0.997143,0.954606,0.957341,263,5.00367,3456.41,32.4
Macmini2_20170608_DN44_c0_g1_i1,203,0.44335,0.177778,-0.044248,21,2.173891,43,0.047119,0,1.0,1.0,1,0.993146,0.993146,203,2.00746,1796.57,16.84
Macmini2_20170608_DN5_c0_g1_i1,303,0.633663,-0.104167,-0.351351,70,2.326678,101,0.062988,0,0.833333,1.0,0.994805,0.775782,0.9358,303,6.00241,3598.95,33.74
Macmini2_20170608_DN5_c1_g1_i1,238,0.621849,-0.162162,-0.266667,55,2.454989,79,0.053711,0,1.0,1.0,0.985714,0.850481,0.862807,238,3.0062,2294.74,21.51
Macmini2_20170608_DN38_c0_g1_i1,401,0.63591,0.066667,-0.246575,96,2.378646,133,0.083496,0,0.5,0.947631,0.983673,0.463212,0.993848,401,4.00493,1814.44,17.01
Macmini2_20170608_DN20_c0_g1_i1,509,0.544204,0.039711,0.12069,74,1.966688,78,0.113525,0,1.0,1.0,0.977679,0.586039,0.599419,509,32.2263,11502.3,107.82
Macmini2_20170608_DN24_c0_g1_i1,320,0.55625,-0.134831,-0.070423,41,1.687026,106,0.057373,0,0,0.0,1,0.01,0.997424,320,0.0,0.0,0.0
Macmini2_20170608_DN24_c0_g1_i2,680,0.542647,-0.067751,-0.073955,87,1.745957,226,0.105225,4,0.730769,0.992647,0.875325,0.613436,0.966106,680,37.6216,10051.3,94.22
Macmini2_20170608_DN24_c0_g2_i1,219,0.538813,-0.169492,-0.069307,24,1.55457,72,0.043213,4,0.0,0.840183,0.871429,0.01,0.919592,219,13.3035,11036.1,103.45
Macmini2_20170608_DN24_c0_g1_i3,328,0.560976,-0.130435,-0.180556,44,1.734615,109,0.051025,15,0.058824,0.954268,0.8867,0.046304,0.930288,328,27.3068,15124.8,141.78
Macmini2_20170608_DN24_c0_g1_i4,279,0.562724,-0.095541,-0.098361,40,1.82771,93,0.051025,0,0,0.0,1,0.01,0.997424,279,0.0,0.0,0.0
Macmini2_20170608_DN24_c0_g1_i5,206,0.563107,-0.155172,-0.155556,27,1.694182,68,0.041016,0,0,0.0,1,0.01,0.997424,206,0.0,0.0,0.0
Macmini2_20170608_DN24_c0_g1_i6,222,0.522523,-0.155172,-0.113208,25,1.690527,74,0.044922,0,0,0.0,1,0.01,0.997424,222,0.0,0.0,0.0
Macmini2_20170608_DN24_c0_g1_i7,239,0.560669,-0.19403,-0.2,33,1.825694,79,0.039063,8,0.55,0.958159,0.886395,0.33678,0.720972,239,21.6745,16475.7,154.44
Macmini2_20170608_DN24_c0_g1_i8,292,0.568493,-0.096386,-0.079365,42,1.796923,97,0.047607,5,0.538462,0.982877,0.916402,0.43686,0.900746,292,20.2289,12585.8,117.98
Macmini2_20170608_DN24_c0_g1_i9,429,0.536131,-0.017391,-0.075377,57,1.849558,143,0.081787,0,0,0.0,1,0.01,0.997424,429,0.0,0.0,0.0
Macmini2_20170608_DN24_c0_g3_i1,335,0.537313,-0.122222,-0.019355,41,1.721394,111,0.064209,1,0.818182,0.910448,0.977922,0.6956,0.954884,335,12.5777,6821.02,63.94
Macmini2_20170608_DN24_c0_g4_i1,400,0.515,-0.223301,-0.072165,51,2.02381,133,0.077637,0,0.7,0.9275,0.962406,0.590028,0.944283,400,11.175,5075.53,47.58
Macmini2_20170608_DN87_c0_g1_i1,316,0.572785,-0.082873,-0.007407,53,2.059012,105,0.068604,0,1.0,1.0,0.997619,0.923683,0.925888,316,6.00241,3450.89,32.35
Macmini2_20170608_DN99_c0_g1_i1,252,0.634921,-0.0125,0.086957,53,2.087201,83,0.053467,0,1.0,1.0,0.994286,0.961988,0.967516,252,5.00367,3607.29,33.81
Macmini2_20170608_DN61_c0_g1_i1,231,0.562771,-0.107692,-0.168317,39,2.157328,76,0.052246,0,1.0,1.0,1,0.978245,0.978245,231,3.0062,2364.28,22.16
Macmini2_20170608_DN58_c0_g1_i1,242,0.219008,0.245283,0.005291,6,2.2,20,0.047119,0,0.8,1.0,0.996992,0.780586,0.978676,242,9.99736,7505.2,70.35
Macmini2_20170608_DN67_c0_g1_i1,339,0.60767,0.038835,0.052632,57,1.824129,94,0.074707,0,0.8,0.99705,0.946032,0.720158,0.954366,339,5.00367,2681.52,25.14
Macmini2_20170608_DN19_c0_g1_i1,546,0.448718,0.028571,-0.202658,52,1.893557,69,0.112061,3,0.818182,1.0,0.919274,0.68669,0.91299,546,31.4352,10459.6,98.05
Macmini2_20170608_DN88_c0_g1_i1,585,0.538462,-0.174603,-0.348148,76,1.848649,191,0.108887,0,0.75,1.0,0.963095,0.633432,0.87694,585,11.9948,3725.04,34.92
Macmini2_20170608_DN63_c0_g1_i1,311,0.588424,-0.103825,-0.140625,46,1.727361,103,0.068115,0,1.0,1.0,1,0.957933,0.957933,311,6.00241,3506.37,32.87
Macmini2_20170608_DN7_c0_g1_i1,430,0.630233,0.210332,-0.056604,72,1.764304,143,0.092773,0,0.866667,1.0,0.972449,0.811603,0.962996,430,14.991,6333.67,59.37
Macmini2_20170608_DN56_c0_g1_i1,234,0.397436,-0.010753,0.205674,14,1.515264,42,0.053711,0,1.0,1.0,0.995238,0.942557,0.947067,234,3.0062,2333.96,21.88
Macmini2_20170608_DN219_c0_g1_i1,421,0.465558,0.183673,0.022222,44,1.996121,51,0.092529,1,0.857143,1.0,0.926531,0.786916,0.990867,421,7.35968,3175.92,29.77
Macmini2_20170608_DN214_c0_g1_i1,287,0.550523,0.063291,-0.178295,50,2.308559,92,0.061768,0,0.0,0.933798,0.957143,0.01,0.99471,287,4.00493,2535.16,23.76
Macmini2_20170608_DN218_c0_g1_i1,413,0.571429,-0.008475,0.107345,72,2.135747,137,0.090576,0,0.777778,1.0,0.996429,0.731696,0.944124,413,8.99862,3958.39,37.11
Macmini2_20170608_DN236_c0_g1_i1,216,0.685185,-0.094595,-0.235294,62,2.467662,71,0.045166,0,0.666667,0.731481,0.925714,0.439327,0.973194,216,3.0062,2528.46,23.7
Macmini2_20170608_DN226_c0_g1_i1,230,0.513043,-0.016949,0.125,27,1.784483,76,0.053223,0,1.0,1.0,1,0.980325,0.980325,230,3.0062,2374.55,22.26
Macmini2_20170608_DN249_c0_g1_i1,202,0.608911,-0.089431,0.063291,36,1.938166,67,0.045898,0,1.0,1.0,1,0.969499,0.969499,202,2.00746,1805.46,16.92
Macmini2_20170608_DN227_c0_g1_i1,219,0.420091,0.130435,0.007874,19,2.000481,72,0.051514,0,1.0,1.0,1,0.971511,0.971511,219,3.0062,2493.82,23.38
Macmini2_20170608_DN206_c0_g1_i1,264,0.496212,0.145038,0.157895,28,1.76,87,0.058594,0,1.0,0.886364,0.889286,0.69994,0.887989,264,4.00493,2756.03,25.83
Macmini2_20170608_DN220_c0_g1_i1,305,0.472131,-0.111111,-0.130435,36,2.144531,98,0.068848,0,0.833333,1.0,0.983333,0.807755,0.985735,305,6.00241,3575.35,33.52
Macmini2_20170608_DN216_c0_g1_i1,209,0.521531,-0.100917,-0.16,25,1.777211,69,0.047607,0,1.0,1.0,0.992857,0.984846,0.991931,209,2.00746,1744.99,16.36
Macmini2_20170608_DN251_c0_g1_i1,433,0.528868,0.170306,0.176471,59,2.006834,125,0.091797,0,0.888889,1.0,0.978151,0.826592,0.950687,433,8.99862,3775.55,35.39
Macmini2_20170608_DN230_c0_g1_i1,443,0.602709,-0.033708,-0.238636,69,1.717054,147,0.092773,0,0.8,0.936795,0.990476,0.735812,0.991262,443,5.00367,2052.0,19.24
Macmini2_20170608_DN237_c0_g1_i1,274,0.525547,-0.083333,-0.215385,41,2.182207,59,0.058594,0,0.8,0.937956,0.980952,0.710671,0.965491,274,5.00367,3317.65,31.1
Macmini2_20170608_DN223_c0_g1_i1,361,0.578947,0.110048,0.105263,63,2.108176,120,0.078125,0,1.0,1.0,0.942857,0.912818,0.96814,361,6.00241,3020.72,28.32
Macmini2_20170608_DN248_c0_g1_i1,584,0.623288,0.005495,-0.3,105,1.851282,194,0.112061,0,0.875,0.986301,0.955238,0.775774,0.941035,584,15.9898,4974.19,46.63
Macmini2_20170608_DN241_c0_g1_i1,245,0.579592,0.056338,0.359223,42,2.047761,81,0.055908,0,1.0,1.0,0.985714,0.96424,0.978215,245,3.0062,2229.17,20.9
Macmini2_20170608_DN228_c0_g1_i1,755,0.553642,-0.191388,-0.145401,108,1.937692,69,0.162109,0,0.777778,0.952318,0.973061,0.677671,0.940246,755,17.9873,4328.23,40.57
Macmini2_20170608_DN209_c0_g1_i1,214,0.518692,0.045045,0.029126,29,2.018868,44,0.048828,0,0.8,1.0,0.95873,0.74129,0.9665,214,5.00367,4247.83,39.82
Macmini2_20170608_DN215_c0_g1_i1,233,0.532189,-0.193548,-0.119266,26,1.637297,64,0.05127,0,1.0,0.678112,1,0.663849,0.978967,233,2.00746,1565.25,14.67
Macmini2_20170608_DN243_c0_g1_i1,337,0.308605,0.365385,-0.253219,11,1.58216,111,0.064209,0,0.857143,1.0,0.945055,0.778988,0.961657,337,7.00115,3774.26,35.38
Macmini2_20170608_DN252_c0_g1_i1,296,0.449324,0.308271,0.067485,17,1.257371,49,0.062012,0,0.857143,0.915541,0.861905,0.634997,0.938818,296,7.00115,4297.04,40.28
Macmini2_20170608_DN208_c0_g1_i1,207,0.536232,0.009009,-0.229167,24,1.612987,44,0.044189,0,0.6,0.980676,0.903571,0.503115,0.946298,207,5.00367,4391.48,41.17
Macmini2_20170608_DN225_c0_g1_i1,206,0.572816,0.135593,-0.136364,25,1.50717,68,0.044434,0,0.5,0.985437,0.971429,0.451504,0.943304,206,4.00493,3532.0,33.11
Macmini2_20170608_DN229_c0_g1_i1,279,0.451613,0.142857,0.058824,31,2.224537,37,0.062256,0,0.714286,1.0,0.992857,0.696232,0.981737,279,7.00115,4558.87,42.73
Macmini2_20170608_DN253_c0_g1_i1,219,0.484018,-0.150943,0.079646,14,1.11694,73,0.04834,0,0.5,0.881279,1,0.438206,0.994478,219,2.00746,1665.31,15.61
Macmini2_20170608_DN261_c0_g1_i1,260,0.592308,-0.012987,0.132075,52,2.280702,86,0.056396,0,1.0,1.0,0.994286,0.935672,0.941049,260,5.00367,3496.29,32.77
Macmini2_20170608_DN254_c0_g1_i1,228,0.20614,0.659574,-0.292818,2,1.461538,35,0.039551,0,0.714286,0.785088,0.980952,0.511748,0.930289,228,7.00115,5578.62,52.29
Macmini2_20170608_DN259_c0_g1_i1,272,0.683824,0.11828,0.116279,76,2.424015,90,0.056885,0,0.75,1.0,0.992857,0.585451,0.786217,272,4.00493,2674.97,25.07
Macmini2_20170608_DN210_c0_g1_i1,280,0.653571,-0.016393,-0.072165,66,2.207885,93,0.062744,0,0.666667,0.896429,0.777143,0.459538,0.989454,280,3.0062,1950.53,18.28
Macmini2_20170608_DN244_c0_g1_i1,270,0.47037,0.055118,0.090909,32,2.149254,36,0.0625,0,0.666667,1.0,1,0.661554,0.992331,270,3.0062,2022.77,18.96
Macmini2_20170608_DN213_c0_g1_i1,222,0.675676,0.066667,-0.138889,56,2.22,73,0.04834,0,0.333333,0.81982,1,0.270389,0.989444,222,3.0062,2460.12,23.06
Macmini2_20170608_DN233_c0_g1_i1,504,0.603175,0.059211,0.18,87,1.90453,167,0.107422,0,1.0,1.0,0.991837,0.930691,0.938351,504,7.00115,2523.66,23.66
Macmini2_20170608_DN234_c0_g1_i1,612,0.486928,-0.04698,-0.019108,74,2.04442,29,0.138672,0,0.888889,0.998366,1,0.856911,0.965603,612,8.99862,2671.26,25.04
Macmini2_20170608_DN205_c0_g1_i1,225,0.72,-0.049383,0.460317,78,2.681436,75,0.042969,0,1.0,1.0,1,0.984548,0.984548,225,2.00746,1620.9,15.19
Macmini2_20170608_DN222_c0_g1_i1,279,0.659498,-0.032609,0.221053,61,2.012892,92,0.060547,0,0.75,1.0,0.985714,0.715943,0.968426,279,4.00493,2607.86,24.45
Macmini2_20170608_DN262_c0_g1_i1,221,0.443439,-0.183673,0.593496,24,2.286207,73,0.047363,0,0.5,1.0,0.978571,0.485821,0.992919,221,2.00746,1650.24,15.47
Macmini2_20170608_DN221_c0_g1_i1,370,0.445946,-0.042424,-0.034146,43,2.341772,56,0.084473,0,0.75,1.0,0.930612,0.672549,0.963594,370,7.99988,3928.03,36.82
Macmini2_20170608_DN240_c0_g1_i1,235,0.417021,-0.020408,0.065693,24,2.35,63,0.054199,0,0.8,1.0,0.993651,0.748391,0.941466,235,5.00367,3868.24,36.26
Macmini2_20170608_DN257_c0_g1_i1,209,0.502392,-0.219048,0.173077,21,1.672637,56,0.046875,0,1.0,1.0,0.980952,0.951924,0.970408,209,3.0062,2613.15,24.5
Macmini2_20170608_DN238_c0_g1_i1,304,0.638158,0.113402,0.0,62,2.029285,100,0.067139,0,0.6,0.963816,0.992857,0.561488,0.977931,304,5.00367,2990.25,28.03
Macmini2_20170608_DN224_c0_g1_i1,226,0.637168,-0.069444,0.146341,47,2.058926,75,0.051758,0,1.0,1.0,1,0.969303,0.969303,226,3.0062,2416.58,22.65
Macmini2_20170608_DN258_c0_g1_i1,206,0.504854,0.153846,-0.039216,31,2.418939,49,0.047852,0,0.75,1.0,1,0.697115,0.929486,206,4.00493,3532.0,33.11
Macmini2_20170608_DN231_c0_g1_i1,350,0.62,0.16129,0.067669,59,1.800977,116,0.076904,0,0.75,0.902857,0.986667,0.627149,0.938685,350,7.99988,4152.48,38.93
Macmini2_20170608_DN202_c0_g1_i1,220,0.422727,0.053763,0.228346,21,2.142857,46,0.048828,0,0.5,0.731818,1,0.360074,0.984052,220,2.00746,1657.74,15.54
Macmini2_20170608_DN217_c0_g1_i1,205,0.507317,-0.057692,0.207921,22,1.673469,68,0.045166,0,1.0,1.0,1,0.989861,0.989861,205,2.00746,1779.04,16.68
Macmini2_20170608_DN207_c0_g1_i1,244,0.569672,0.179856,0.104762,48,2.505777,81,0.053711,0,0.833333,1.0,0.893506,0.695549,0.934139,244,6.00241,4469.18,41.89
Macmini2_20170608_DN203_c0_g1_i1,210,0.528571,-0.009009,0.090909,32,2.181818,58,0.042969,0,0.333333,1.0,0.982857,0.320523,0.978342,210,3.0062,2600.7,24.38
Macmini2_20170608_DN200_c0_g1_i1,297,0.606061,-0.033333,0.230769,54,1.982202,99,0.066162,0,1.0,1.0,0.978571,0.950963,0.971787,297,4.00493,2449.8,22.96
Macmini2_20170608_DN235_c0_g1_i1,221,0.58371,-0.069767,0.173913,45,2.402174,73,0.050293,0,1.0,1.0,0.985714,0.976378,0.990529,221,2.00746,1650.24,15.47
Macmini2_20170608_DN242_c0_g1_i1,205,0.702439,0.208333,-0.213115,48,1.984271,68,0.043945,0,1.0,1.0,0.992857,0.967767,0.974729,205,2.00746,1779.04,16.68
Macmini2_20170608_DN204_c0_g1_i1,225,0.524444,0.033898,-0.046729,35,2.264884,74,0.050781,0,0.666667,0.968889,1,0.629871,0.975144,225,3.0062,2427.32,22.75
Macmini2_20170608_DN245_c0_g1_i1,206,0.456311,0.06383,0.071429,23,2.153636,63,0.043213,0,0.5,0.747573,0.971429,0.340766,0.938472,206,2.00746,1770.4,16.6
Macmini2_20170608_DN263_c0_g1_i1,222,0.599099,0.037594,0.05618,42,2.111413,73,0.048828,0,0.5,0.743243,1,0.369483,0.994245,222,2.00746,1642.81,15.4
Macmini2_20170608_DN255_c0_g1_i1,250,0.592,-0.027027,0.196078,54,2.467105,82,0.056885,0,0.375,1.0,0.547253,0.04656,0.226878,250,7.87027,5719.29,53.61
Macmini2_20170608_DN211_c0_g1_i1,223,0.547085,-0.180328,-0.049505,38,2.353889,43,0.052246,0,1.0,1.0,1,0.986599,0.986599,223,2.00746,1635.44,15.33
Macmini2_20170608_DN246_c0_g1_i1,389,0.62982,0.036735,0.013889,81,2.102562,129,0.084473,0,1.0,1.0,0.988571,0.943759,0.95467,389,5.00367,2336.85,21.91
Macmini2_20170608_DN212_c0_g1_i1,253,0.541502,0.051095,-0.051724,41,2.216453,45,0.057617,0,0.8,1.0,0.987302,0.772734,0.97834,253,5.00367,3593.03,33.68
Macmini2_20170608_DN260_c0_g1_i1,268,0.541045,-0.006897,0.186992,39,1.988584,89,0.056885,0,0.75,1.0,0.964286,0.71497,0.9886,268,4.00493,2714.9,25.45
Macmini2_20170608_DN232_c0_g1_i1,293,0.522184,0.058824,0.0,41,2.059842,37,0.067627,0,1.0,1.0,0.992857,0.974967,0.981981,293,4.00493,2483.25,23.28
Macmini2_20170608_DN247_c0_g1_i1,253,0.545455,0.057971,0.286957,32,1.706217,83,0.056641,0,1.0,1.0,0.965714,0.914381,0.946844,253,5.00367,3593.03,33.68
Macmini2_20170608_DN250_c0_g1_i1,295,0.301695,-0.370787,0.252427,9,1.55445,54,0.061035,0,0.545455,0.962712,0.978947,0.477048,0.928001,295,10.9961,6771.87,63.48
Macmini2_20170608_DN201_c0_g1_i1,384,0.484375,0.139785,0.010101,36,1.630189,57,0.081055,0,0.857143,1.0,0.984615,0.81612,0.967018,384,7.00115,3312.3,31.05
Macmini2_20170608_DN256_c0_g1_i1,215,0.544186,0.094017,0.183673,31,1.964917,71,0.050781,0,0.666667,1.0,0.990476,0.471603,0.714207,215,3.0062,2540.22,23.81
Macmini2_20170608_DN239_c0_g1_i1,474,0.611814,0.027586,0.152174,97,2.188491,157,0.106689,0,1.0,1.0,0.991429,0.98085,0.98933,474,5.00367,1917.8,17.98
