contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
Macmini1_rcorrtest_DN65_c0_g1_i1,301,0.504983,0.0,-0.020134,38,1.980263,76,0.068848,0,0.833333,1.0,1,0.731402,0.877682,301,6.00238,3613.02,34.64
Macmini1_rcorrtest_DN18_c0_g1_i1,497,0.474849,0.008475,-0.180077,49,1.74912,69,0.104004,3,0.76,1.0,0.923404,0.661523,0.942627,497,23.3788,8522.76,81.71
Macmini1_rcorrtest_DN93_c0_g1_i1,240,0.429167,0.106796,0.19708,21,1.922197,35,0.056152,0,1.0,1.0,0.966667,0.9426,0.975103,240,3.00619,2269.44,21.76
Macmini1_rcorrtest_DN11_c0_g1_i1,307,0.498371,0.254902,0.077922,44,2.468567,100,0.06958,0,0.833333,1.0,0.957143,0.743819,0.932549,307,6.00238,3542.41,33.96
Macmini1_rcorrtest_DN52_c0_g1_i1,303,0.50495,0.045752,0.053333,35,1.815925,57,0.070801,0,1.0,1.0,0.980952,0.93411,0.952248,303,6.00238,3589.18,34.41
Macmini1_rcorrtest_DN45_c0_g1_i1,205,0.556098,-0.017544,-0.010989,28,1.767241,62,0.046143,0,1.0,1.0,1,0.895387,0.895387,205,2.00745,1774.21,17.01
Macmini1_rcorrtest_DN49_c0_g1_i1,243,0.572016,-0.064748,-0.076923,36,1.818711,70,0.056885,0,1.0,1.0,0.978571,0.928074,0.948397,243,4.00492,2986.08,28.63
Macmini1_rcorrtest_DN94_c0_g1_i1,217,0.668203,0.034483,-0.083333,52,2.149333,72,0.047852,0,1.0,1.0,0.985714,0.973415,0.987523,217,2.00745,1676.1,16.07
Macmini1_rcorrtest_DN33_c0_g1_i1,242,0.669421,-0.012346,-0.275,76,2.803659,80,0.049561,0,0.666667,1.0,0.988571,0.648587,0.984128,242,3.00619,2250.68,21.58
Macmini1_rcorrtest_DN55_c0_g1_i1,350,0.537143,0.223404,0.08642,53,2.209649,53,0.079346,0,0.714286,1.0,0.955102,0.598341,0.877056,350,7.00112,3624.21,34.75
Macmini1_rcorrtest_DN17_c0_g1_i1,570,0.62807,-0.178771,0.066038,99,1.819325,189,0.120605,2,0.75,0.8,0.987755,0.588771,0.99345,570,10.9673,3486.08,33.42
Macmini1_rcorrtest_DN17_c0_g2_i1,570,0.62807,-0.189944,0.066038,97,1.790189,189,0.121582,0,0.875,0.922807,0.951429,0.746195,0.971308,570,9.59396,3049.56,29.24
Macmini1_rcorrtest_DN40_c0_g1_i1,203,0.536946,0.119266,0.021277,28,1.941257,67,0.045166,0,1.0,1.0,1,0.988547,0.988547,203,2.00745,1791.69,17.18
Macmini1_rcorrtest_DN86_c0_g1_i1,207,0.507246,-0.27619,-0.431373,25,2.0326,63,0.043213,0,1.0,1.0,0.967347,0.637567,0.659088,207,3.4116,2986.08,28.63
Macmini1_rcorrtest_DN78_c0_g1_i1,204,0.632353,0.100775,0.52,47,2.328315,68,0.04248,0,1.0,1.0,0.992857,0.978008,0.985044,204,2.00745,1782.91,17.09
Macmini1_rcorrtest_DN31_c0_g1_i1,409,0.440098,0.266667,0.10917,39,2.120016,42,0.086182,0,0.666667,1.0,0.869643,0.427626,0.737589,409,8.99858,3986.25,38.22
Macmini1_rcorrtest_DN15_c0_g1_i1,289,0.242215,-0.457143,0.324201,7,2.087719,46,0.052246,0,0.6,1.0,0.975,0.571956,0.977702,289,5.00365,3136.91,30.07
Macmini1_rcorrtest_DN64_c0_g1_i1,234,0.521368,0.04918,0.107143,29,1.828125,78,0.053711,0,1.0,1.0,0.989286,0.944815,0.955047,234,4.00492,3100.93,29.73
Macmini1_rcorrtest_DN96_c0_g1_i1,322,0.565217,-0.032967,0.114286,55,2.140957,107,0.07251,0,0.8,1.0,0.971429,0.754924,0.971409,322,5.00365,2815.43,26.99
Macmini1_rcorrtest_DN53_c0_g1_i1,264,0.587121,0.148387,-0.155963,29,1.303371,88,0.057129,0,0.75,1.0,0.991837,0.710533,0.955175,264,4.00492,2748.55,26.35
Macmini1_rcorrtest_DN42_c0_g1_i1,250,0.516,-0.023256,0.322314,27,1.623377,54,0.056641,0,1.0,1.0,1,0.942481,0.942481,250,3.00619,2178.66,20.89
Macmini1_rcorrtest_DN60_c0_g1_i1,236,0.555085,0.251908,0.104762,28,1.644599,78,0.046387,0,1.0,0.966102,0.985714,0.946561,0.993974,236,2.00745,1541.16,14.78
Macmini1_rcorrtest_DN3_c0_g1_i1,372,0.599462,0.022422,-0.114094,77,2.305167,117,0.060059,2,0.714286,0.884409,0.887912,0.531725,0.947964,372,7.99985,3896.3,37.35
Macmini1_rcorrtest_DN3_c0_g2_i1,221,0.61086,-0.037037,-0.255814,44,2.137143,73,0.039307,0,0,0.0,1,0.01,0.997424,221,0.0,0.0,0.0
Macmini1_rcorrtest_DN8_c0_g1_i1,314,0.484076,-0.302632,-0.209877,42,2.513436,60,0.071045,0,1.0,1.0,0.958929,0.906562,0.94539,314,7.99985,4616.0,44.25
Macmini1_rcorrtest_DN1_c0_g1_i1,271,0.579336,-0.121019,-0.298246,37,1.65135,90,0.05542,0,1.0,1.0,0.97551,0.953606,0.977546,271,7.00112,4680.71,44.87
Macmini1_rcorrtest_DN75_c0_g1_i1,209,0.617225,0.193798,0.275,37,1.931319,69,0.044678,0,1.0,1.0,1,0.929313,0.929313,209,2.00745,1740.25,16.68
Macmini1_rcorrtest_DN36_c0_g1_i1,385,0.54026,-0.125,0.016949,47,1.69954,46,0.087646,0,1.0,1.0,0.992063,0.737493,0.743393,385,8.99858,4234.74,40.6
Macmini1_rcorrtest_DN43_c0_g1_i1,213,0.502347,0.009346,0.056604,27,2.009434,70,0.048584,0,1.0,1.0,0.992857,0.969021,0.975993,213,2.00745,1707.57,16.37
Macmini1_rcorrtest_DN46_c0_g1_i1,492,0.556911,-0.051095,-0.137615,80,2.102564,125,0.112305,0,1.0,1.0,0.998214,0.963577,0.965301,492,7.99985,2945.98,28.24
Macmini1_rcorrtest_DN30_c0_g1_i1,333,0.663664,0.122172,-0.160714,71,1.965663,110,0.071777,0,1.0,1.0,0.997619,0.875331,0.87742,333,6.00238,3265.83,31.31
Macmini1_rcorrtest_DN48_c0_g1_i1,287,0.536585,0.272727,-0.007519,36,1.882653,37,0.066162,0,0.666667,1.0,0.985714,0.639568,0.973256,287,3.00619,1897.79,18.19
Macmini1_rcorrtest_DN9_c0_g1_i1,265,0.558491,0.067568,-0.008547,36,1.750138,88,0.058838,2,0.333333,0.932075,0.97619,0.294705,0.97168,265,7.43324,5082.13,48.72
Macmini1_rcorrtest_DN9_c0_g2_i1,257,0.552529,0.042254,0.026087,33,1.685413,85,0.059326,3,0.0,0.599222,0.780952,0.01,0.986389,257,0.0,0.0,0.0
Macmini1_rcorrtest_DN29_c0_g1_i1,302,0.556291,0.142857,0.104478,38,1.660301,100,0.049561,1,0.5,0.427152,0.75,0.159341,0.994749,302,2.1569,1294.01,12.41
Macmini1_rcorrtest_DN29_c0_g1_i2,206,0.543689,0.196429,0.106383,24,1.639801,68,0.042236,4,0.0,0.912621,0.883333,0.01,0.771576,206,9.92355,8727.97,83.68
Macmini1_rcorrtest_DN29_c0_g1_i3,538,0.546468,0.136054,0.065574,66,1.674195,178,0.074951,3,0.708333,0.873606,0.901099,0.51809,0.929136,538,36.5449,12307.1,117.99
Macmini1_rcorrtest_DN29_c0_g1_i4,417,0.532374,0.0,0.087179,53,1.793767,138,0.081299,2,0.916667,0.877698,0.937026,0.397412,0.527148,417,26.137,11356.2,108.87
Macmini1_rcorrtest_DN29_c0_g1_i5,206,0.567961,0.128205,0.146067,25,1.530006,68,0.038818,0,0,0.0,1,0.01,0.997424,206,0.0,0.0,0.0
Macmini1_rcorrtest_DN29_c0_g1_i6,243,0.567901,0.173913,0.104762,29,1.526316,80,0.042236,14,0.058824,0.971193,0.866409,0.043637,0.881604,243,43.3649,32333.0,309.98
Macmini1_rcorrtest_DN29_c0_g1_i7,230,0.53913,0.145161,0.169811,28,1.7114,76,0.041504,19,0.125,0.986957,0.860952,0.074767,0.703923,230,38.9105,30651.5,293.86
Macmini1_rcorrtest_DN29_c0_g1_i8,334,0.550898,0.184783,0.08,41,1.675107,110,0.055176,6,0.0,0.874251,0.885714,0.01,0.96962,334,7.07094,3835.69,36.77
Macmini1_rcorrtest_DN29_c0_g1_i9,585,0.545299,0.159875,0.052632,71,1.675474,194,0.080322,1,0.714286,0.721368,0.914286,0.467473,0.992307,585,10.7494,3329.22,31.92
Macmini1_rcorrtest_DN29_c1_g1_i1,274,0.485401,-0.263158,-0.007092,31,2.063654,91,0.060059,1,0.8,0.974453,0.96,0.724361,0.967906,274,6.00238,3969.05,38.05
Macmini1_rcorrtest_DN90_c0_g1_i1,203,0.20197,0.317073,0.037037,2,1.074074,12,0.038574,0,1.0,1.0,0.97619,0.933209,0.955971,203,3.00619,2683.08,25.72
Macmini1_rcorrtest_DN70_c0_g1_i1,294,0.472789,-0.352518,-0.535484,16,1.112057,62,0.040771,0,1.0,0.928571,0.966667,0.875308,0.975144,294,3.00619,1852.6,17.76
Macmini1_rcorrtest_DN71_c0_g1_i1,600,0.548333,-0.039514,0.055351,68,1.510104,199,0.119873,0,0.727273,1.0,0.970068,0.573991,0.81359,600,10.996,3320.46,31.83
Macmini1_rcorrtest_DN27_c0_g1_i1,1697,0.304655,-0.377176,0.269492,60,1.776467,115,0.233398,0,0.925532,1.0,0.976914,0.783059,0.866057,1697,188.77,20154.2,193.22
Macmini1_rcorrtest_DN37_c0_g1_i1,277,0.588448,0.141104,-0.122807,44,1.872197,92,0.059082,0,0.666667,1.0,0.994286,0.65423,0.986985,277,3.00619,1966.3,18.85
Macmini1_rcorrtest_DN95_c0_g1_i1,407,0.520885,0.169811,0.107692,45,1.678427,29,0.093262,0,1.0,1.0,0.988889,0.904469,0.914631,407,8.99858,4005.84,38.4
Macmini1_rcorrtest_DN85_c0_g1_i1,213,0.41784,0.213483,-0.129032,14,1.577778,57,0.047607,0,0.5,1.0,0.919048,0.426847,0.928889,213,4.00492,3406.65,32.66
Macmini1_rcorrtest_DN21_c0_g1_i1,722,0.533241,0.028571,0.198813,98,1.910981,150,0.143066,0,0.918919,0.993075,0.967181,0.795753,0.901595,722,38.5626,9677.03,92.77
Macmini1_rcorrtest_DN14_c0_g1_i1,445,0.606742,0.125926,0.245714,92,2.28256,111,0.092529,0,0.9,1.0,0.984286,0.832679,0.93997,445,9.99731,4070.4,39.02
Macmini1_rcorrtest_DN54_c0_g1_i1,217,0.539171,0.111111,-0.16,31,1.990237,72,0.049561,0,1.0,1.0,1,0.977647,0.977647,217,2.00745,1676.1,16.07
Macmini1_rcorrtest_DN97_c0_g1_i1,216,0.694444,0.0,-0.181818,53,2.0352,71,0.048096,0,1.0,0.675926,0.971429,0.6526,0.993887,216,2.00745,1683.86,16.14
Macmini1_rcorrtest_DN91_c0_g1_i1,221,0.533937,-0.033898,0.029126,29,1.843256,73,0.049561,0,1.0,1.0,0.978571,0.894062,0.91364,221,4.00492,3283.33,31.48
Macmini1_rcorrtest_DN44_c0_g1_i1,397,0.634761,-0.047619,0.213793,79,1.979987,132,0.087891,0,1.0,1.0,0.990476,0.973683,0.983046,397,6.00238,2739.35,26.26
Macmini1_rcorrtest_DN5_c0_g1_i1,422,0.542654,0.039301,-0.036269,56,1.805348,140,0.097168,0,1.0,1.0,0.996429,0.972654,0.97614,422,7.99985,3434.65,32.93
Macmini1_rcorrtest_DN38_c0_g1_i1,217,0.580645,0.015873,0.274725,32,1.75,72,0.049561,0,1.0,1.0,1,0.993225,0.993225,217,2.00745,1676.1,16.07
Macmini1_rcorrtest_DN24_c0_g1_i1,1267,0.619574,-0.113376,0.070539,244,2.032852,361,0.228516,0,0.880952,1.0,0.936508,0.78849,0.955724,1267,41.9568,5999.83,57.52
Macmini1_rcorrtest_DN87_c0_g1_i1,500,0.634,0.192429,-0.213115,99,2.046131,166,0.101318,0,0.8,1.0,1,0.79442,0.993025,500,5.00365,1813.14,17.38
Macmini1_rcorrtest_DN99_c0_g1_i1,230,0.4,0.108696,-0.115942,19,2.089909,31,0.052002,0,1.0,1.0,0.992857,0.96418,0.971117,230,4.00492,3154.85,30.25
Macmini1_rcorrtest_DN61_c0_g1_i1,233,0.626609,0.164384,-0.126437,37,1.662681,77,0.053223,0,0.833333,1.0,0.92987,0.716353,0.924456,233,6.00238,4667.47,44.75
Macmini1_rcorrtest_DN58_c0_g1_i1,206,0.398058,0.268293,-0.112903,18,2.376923,68,0.046143,0,1.0,1.0,0.892857,0.800662,0.896742,206,4.00492,3522.41,33.77
Macmini1_rcorrtest_DN67_c0_g1_i1,330,0.524242,-0.121387,-0.019108,47,2.103907,56,0.073242,0,1.0,1.0,0.961224,0.870103,0.905203,330,7.00112,3843.85,36.85
Macmini1_rcorrtest_DN19_c0_g1_i1,516,0.515504,-0.06015,-0.12,75,2.195745,85,0.104736,1,0.710526,1.0,0.850612,0.503731,0.833465,516,44.7875,15726.1,150.77
Macmini1_rcorrtest_DN88_c0_g1_i1,230,0.626087,0.111111,0.255814,59,2.650391,76,0.049561,0,0.25,1.0,0.370588,0.01,0.03532,230,23.6315,18615.6,178.47
Macmini1_rcorrtest_DN63_c0_g1_i1,280,0.575,0.080745,-0.042017,47,2.044113,93,0.064697,0,0.8,1.0,0.901587,0.687034,0.952534,280,5.00365,3237.74,31.04
Macmini1_rcorrtest_DN7_c0_g1_i1,721,0.285714,0.427184,-0.246602,16,1.330105,140,0.119141,0,0.857143,1.0,0.966807,0.666561,0.804353,721,34.9656,8786.58,84.24
Macmini1_rcorrtest_DN56_c0_g1_i1,343,0.638484,-0.105023,0.096774,64,1.85124,114,0.078125,0,0.625,1.0,0.838095,0.497187,0.949176,343,8.99858,4753.28,45.57
Macmini1_rcorrtest_DN219_c0_g1_i1,222,0.5,-0.063063,0.081081,22,1.591917,73,0.051758,0,1.0,1.0,1,0.970661,0.970661,222,3.00619,2453.44,23.52
Macmini1_rcorrtest_DN214_c0_g1_i1,206,0.635922,0.160305,0.066667,45,2.217703,68,0.046143,0,1.0,1.0,0.992857,0.964862,0.971804,206,2.00745,1765.6,16.93
Macmini1_rcorrtest_DN218_c0_g1_i1,215,0.702326,0.019868,0.03125,68,2.565813,71,0.047852,0,1.0,1.0,1,0.974934,0.974934,215,2.00745,1691.69,16.22
Macmini1_rcorrtest_DN236_c0_g1_i1,278,0.442446,0.105691,0.187097,30,2.229947,60,0.05957,0,1.0,1.0,0.895238,0.881831,0.985024,278,3.00619,1959.23,18.78
Macmini1_rcorrtest_DN226_c0_g1_i1,331,0.564955,0.101604,-0.263889,55,2.104138,110,0.071777,0,1.0,1.0,0.994286,0.953702,0.959183,331,5.00365,2738.88,26.26
Macmini1_rcorrtest_DN249_c0_g1_i1,221,0.39819,0.181818,0.112782,13,1.534722,38,0.047607,0,1.0,1.0,1,0.988954,0.988954,221,2.00745,1645.76,15.78
Macmini1_rcorrtest_DN227_c0_g1_i1,310,0.448387,-0.064748,0.239766,40,2.577963,50,0.070068,0,1.0,1.0,0.992857,0.945452,0.952254,310,4.25168,2484.92,23.82
Macmini1_rcorrtest_DN206_c0_g1_i1,349,0.573066,0.1,0.181208,50,1.762626,116,0.074707,0,1.0,1.0,0.985714,0.958784,0.97268,349,4.00492,2079.13,19.93
Macmini1_rcorrtest_DN220_c0_g1_i1,250,0.672,-0.011905,-0.170732,65,2.303331,83,0.053711,0,1.0,1.0,1,0.989308,0.989308,250,3.00619,2178.66,20.89
Macmini1_rcorrtest_DN216_c0_g1_i1,219,0.452055,0.050505,-0.083333,22,1.971358,46,0.050049,0,0.666667,1.0,0.92381,0.595717,0.967272,219,3.00619,2487.05,23.84
Macmini1_rcorrtest_DN251_c0_g1_i1,214,0.429907,0.369565,0.327869,13,1.522715,57,0.04834,0,1.0,1.0,1,0.990567,0.990567,214,3.00619,2545.16,24.4
Macmini1_rcorrtest_DN230_c0_g1_i1,258,0.414729,0.065421,-0.033113,27,2.444211,72,0.05957,0,0.875,1.0,0.982143,0.695717,0.809561,258,7.99985,5617.92,53.86
Macmini1_rcorrtest_DN237_c0_g1_i1,309,0.553398,-0.181287,0.014493,40,1.748232,102,0.06958,0,1.0,1.0,0.960714,0.933304,0.971469,309,4.00492,2348.27,22.51
Macmini1_rcorrtest_DN223_c0_g1_i1,603,0.52073,-0.044586,-0.024221,71,1.740366,172,0.133545,0,0.916667,1.0,0.971429,0.622546,0.699116,603,11.9948,3604.03,34.55
Macmini1_rcorrtest_DN248_c0_g1_i1,245,0.497959,-0.016393,-0.105691,36,2.370968,81,0.055664,0,0.666667,1.0,0.97619,0.636667,0.978294,245,3.00619,2223.12,21.31
Macmini1_rcorrtest_DN241_c0_g1_i1,265,0.679245,0.1,-0.270588,62,2.048884,88,0.056641,0,1.0,1.0,0.985714,0.934559,0.948104,265,6.00238,4103.85,39.34
Macmini1_rcorrtest_DN228_c0_g1_i1,351,0.552707,0.113402,0.146497,46,1.738372,117,0.077148,0,0.833333,1.0,0.992857,0.518534,0.626717,351,6.00238,3098.35,29.7
Macmini1_rcorrtest_DN209_c0_g1_i1,206,0.504854,0.288462,0.156863,20,1.66196,33,0.046875,0,1.0,1.0,1,0.774465,0.774465,206,3.00619,2644.0,25.35
Macmini1_rcorrtest_DN215_c0_g1_i1,210,0.480952,0.168317,0.155963,20,1.694915,70,0.04834,0,1.0,1.0,0.990476,0.97552,0.9849,210,3.00619,2593.64,24.87
Macmini1_rcorrtest_DN243_c0_g1_i1,272,0.308824,0.404762,-0.223404,8,1.475254,52,0.056152,0,0.857143,1.0,0.991209,0.830906,0.977988,272,7.00112,4663.5,44.71
Macmini1_rcorrtest_DN252_c0_g1_i1,297,0.505051,0.013333,-0.115646,35,1.848329,98,0.068115,0,1.0,1.0,1,0.969499,0.969499,297,3.00619,1833.89,17.58
Macmini1_rcorrtest_DN208_c0_g1_i1,334,0.613772,0.043902,0.007752,69,2.197788,78,0.073486,0,1.0,1.0,0.978571,0.968187,0.989389,334,4.00492,2172.5,20.83
Macmini1_rcorrtest_DN225_c0_g1_i1,346,0.572254,0.131313,-0.027027,59,2.119394,115,0.077881,0,0.8,1.0,0.990476,0.76908,0.970594,346,5.00365,2620.14,25.12
Macmini1_rcorrtest_DN229_c0_g1_i1,335,0.626866,-0.152381,0.12,69,2.146439,111,0.072754,0,0.8,1.0,0.942857,0.7144,0.947121,335,5.00365,2706.17,25.94
Macmini1_rcorrtest_DN253_c0_g1_i1,213,0.300469,0.375,-0.315436,6,1.452273,71,0.043945,0,1.0,1.0,0.987755,0.286833,0.290389,213,3.3076,2813.5,26.97
Macmini1_rcorrtest_DN261_c0_g1_i1,213,0.685446,0.041096,-0.104478,59,2.362218,71,0.047607,1,0.666667,1.0,0.994286,0.654764,0.98779,213,2.39871,2040.38,19.56
Macmini1_rcorrtest_DN254_c0_g1_i1,208,0.514423,0.102804,0.168317,24,1.762712,30,0.048584,0,1.0,1.0,1,0.986985,0.986985,208,2.00745,1748.62,16.76
Macmini1_rcorrtest_DN259_c0_g1_i1,290,0.468966,-0.044118,-0.051948,32,2.010834,96,0.066406,0,1.0,1.0,0.995238,0.975611,0.980279,290,3.00619,1878.15,18.01
Macmini1_rcorrtest_DN210_c0_g1_i1,266,0.590226,-0.057325,-0.412844,47,2.035493,71,0.058594,0,1.0,1.0,0.989286,0.946617,0.956869,266,4.00492,2727.88,26.15
Macmini1_rcorrtest_DN244_c0_g1_i1,285,0.529825,-0.046358,-0.089552,34,1.703586,94,0.063721,0,0.75,1.0,0.995918,0.71168,0.952796,285,4.00492,2546.02,24.41
Macmini1_rcorrtest_DN213_c0_g1_i1,257,0.466926,0.116667,0.124088,28,2.026471,61,0.059082,1,0.8,1.0,1,0.764533,0.955666,257,4.50534,3176.2,30.45
Macmini1_rcorrtest_DN233_c0_g1_i1,206,0.626214,-0.007752,0.402597,46,2.277885,68,0.041992,0,1.0,1.0,0.971429,0.925802,0.953031,206,2.00745,1765.6,16.93
Macmini1_rcorrtest_DN264_c0_g1_i1,204,0.406863,-0.421687,-0.438017,16,2.305085,56,0.042725,0,0.5,1.0,0.985714,0.336066,0.681873,204,2.00745,1782.91,17.09
Macmini1_rcorrtest_DN234_c0_g1_i1,276,0.474638,-0.022901,0.02069,31,1.995336,25,0.060791,0,1.0,1.0,0.990476,0.974361,0.98373,276,3.00619,1973.42,18.92
Macmini1_rcorrtest_DN205_c0_g1_i1,206,0.427184,0.25,0.050847,12,1.361983,42,0.042969,0,1.0,1.0,1,0.932799,0.932799,206,2.00745,1765.6,16.93
Macmini1_rcorrtest_DN222_c0_g1_i1,204,0.671569,0.080292,0.402985,47,2.056628,67,0.042969,0,1.0,1.0,1,0.959909,0.959909,204,2.00745,1782.91,17.09
Macmini1_rcorrtest_DN262_c0_g1_i1,286,0.559441,-0.05,-0.095238,58,2.598371,86,0.064941,0,0.571429,1.0,0.914286,0.501236,0.959396,286,7.79288,4936.8,47.33
Macmini1_rcorrtest_DN221_c0_g1_i1,203,0.600985,0.032787,-0.209877,33,1.80226,67,0.044922,0,1.0,1.0,0.992857,0.978472,0.985512,203,2.00745,1791.69,17.18
Macmini1_rcorrtest_DN240_c0_g1_i1,358,0.47486,-0.082353,-0.12766,45,2.244983,66,0.081055,0,0.888889,1.0,0.971429,0.767068,0.888332,358,8.99858,4554.12,43.66
Macmini1_rcorrtest_DN257_c0_g1_i1,248,0.58871,-0.068493,-0.039216,40,1.870287,82,0.057129,0,0.5,1.0,0.985714,0.483312,0.980633,248,4.00492,2925.87,28.05
Macmini1_rcorrtest_DN238_c0_g1_i1,349,0.581662,0.014778,-0.39726,55,1.863592,115,0.069092,0,0.833333,1.0,0.984,0.746793,0.910723,349,12.6536,6569.05,62.98
Macmini1_rcorrtest_DN224_c0_g1_i1,385,0.615584,0.012658,0.175676,76,2.084046,127,0.08667,0,1.0,1.0,0.996429,0.475632,0.477337,385,7.99985,3764.74,36.09
Macmini1_rcorrtest_DN258_c0_g1_i1,229,0.628821,0.111111,0.035294,50,2.236328,75,0.051514,0,1.0,1.0,0.995238,0.954771,0.959339,229,3.00619,2378.45,22.8
Macmini1_rcorrtest_DN231_c0_g1_i1,312,0.657051,0.063415,-0.17757,73,2.176606,103,0.068848,0,1.0,1.0,0.996429,0.981575,0.985093,312,4.00492,2325.69,22.3
Macmini1_rcorrtest_DN202_c0_g1_i1,201,0.656716,-0.151515,-0.275362,50,2.361372,66,0.040771,0,1.0,1.0,0.833333,0.825456,0.990548,201,3.00619,2709.78,25.98
Macmini1_rcorrtest_DN217_c0_g1_i1,546,0.505495,-0.065217,0.059259,72,2.07309,85,0.12085,0,0.75,1.0,0.950649,0.677134,0.949715,546,11.9948,3980.28,38.16
Macmini1_rcorrtest_DN207_c0_g1_i1,346,0.488439,-0.183432,0.050847,38,1.905507,115,0.076904,0,1.0,1.0,1,0.952955,0.952955,346,6.00238,3143.12,30.13
Macmini1_rcorrtest_DN203_c0_g1_i1,242,0.533058,0.054264,0.345133,33,1.925265,80,0.051025,0,1.0,1.0,0.901587,0.826139,0.916316,242,5.00094,3744.12,35.9
Macmini1_rcorrtest_DN200_c0_g1_i1,207,0.589372,0.04918,0.152941,41,2.286369,68,0.048096,0,1.0,1.0,1,0.99284,0.99284,207,2.00745,1757.07,16.85
Macmini1_rcorrtest_DN235_c0_g1_i1,295,0.525424,0.109677,0.057143,42,2.087968,56,0.070068,0,1.0,1.0,0.997143,0.912148,0.914761,295,5.00365,3073.11,29.46
Macmini1_rcorrtest_DN242_c0_g1_i1,274,0.594891,-0.104294,0.225225,52,2.168645,91,0.060791,0,1.0,1.0,0.990476,0.9833,0.992755,274,3.00619,1987.83,19.06
Macmini1_rcorrtest_DN204_c0_g1_i1,201,0.462687,0.182796,-0.203704,16,1.538756,39,0.045166,0,0.666667,1.0,1,0.634993,0.95249,201,3.00619,2709.78,25.98
Macmini1_rcorrtest_DN245_c0_g1_i1,286,0.625874,0.162011,0.252336,63,2.31,95,0.060791,0,1.0,1.0,0.982143,0.951125,0.968418,286,4.00492,2537.12,24.32
Macmini1_rcorrtest_DN263_c0_g1_i1,354,0.686441,0.053498,-0.027027,87,2.092255,118,0.074463,0,1.0,1.0,0.996429,0.96821,0.97168,354,4.00492,2049.76,19.65
Macmini1_rcorrtest_DN255_c0_g1_i1,202,0.613861,0.048387,0.0,38,2.001565,52,0.047119,0,1.0,1.0,1,0.975144,0.975144,202,2.00745,1800.56,17.26
Macmini1_rcorrtest_DN211_c0_g1_i1,232,0.62069,-0.013889,0.0,40,1.790469,77,0.052002,0,0.666667,1.0,1,0.656933,0.985399,232,3.00619,2347.69,22.51
Macmini1_rcorrtest_DN246_c0_g1_i1,227,0.555066,0.0,-0.346535,35,2.001764,75,0.051025,0,1.0,1.0,0.995238,0.975416,0.980083,227,3.00619,2399.4,23.0
Macmini1_rcorrtest_DN212_c0_g1_i1,225,0.555556,-0.104,-0.3,32,1.863354,75,0.051025,0,1.0,1.0,0.992857,0.986874,0.993974,225,2.00745,1616.5,15.5
Macmini1_rcorrtest_DN260_c0_g1_i1,276,0.626812,-0.052023,-0.320388,55,2.034307,91,0.061523,0,1.0,1.0,0.985714,0.925677,0.939093,276,4.00492,2629.05,25.2
Macmini1_rcorrtest_DN232_c0_g1_i1,212,0.533019,-0.061947,0.191919,33,2.2,70,0.047607,0,0.666667,1.0,0.994286,0.651153,0.982343,212,3.00619,2569.17,24.63
Macmini1_rcorrtest_DN247_c0_g1_i1,349,0.404011,0.134752,0.153846,29,2.073975,52,0.074463,0,1.0,1.0,0.982143,0.964946,0.98249,349,4.00492,2079.13,19.93
Macmini1_rcorrtest_DN250_c0_g1_i1,223,0.426009,-0.115789,-0.015625,20,2.003594,49,0.051025,0,1.0,1.0,1,0.989861,0.989861,223,2.00745,1631.0,15.64
Macmini1_rcorrtest_DN201_c0_g1_i1,239,0.422594,0.148515,0.101449,23,2.20409,59,0.054443,0,1.0,1.0,0.980952,0.846372,0.862807,239,3.00619,2278.93,21.85
Macmini1_rcorrtest_DN239_c0_g1_i1,211,0.545024,-0.165217,-0.020833,35,2.296331,70,0.046875,0,1.0,1.0,0.953571,0.921734,0.966613,211,4.00492,3438.94,32.97
